POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF
76.24_27.72;0.0016594657635451578;0.032641216018549184;54.569;-0.3707961596961029;0.00042148214403051;0.01592880373397747;11.513;0.6518360805569097;-0.0012379836195146477;-0.016712412284571713;-43.056000000000004;0.28103992086080676
76.04_27.72;0.0012212930079098425;0.028481664135078306;86.706;0.08398587770456234;0.0005476213746713371;0.018442811873450787;161.523;0.5892640753521641;-0.0006736716332385054;-0.01003885226162752;74.817;0.5052781976476017
75.84_27.72;0.0012212930079098425;0.028481664135078306;86.706;0.08398587770456234;0.0006448493738700205;0.02005222887265188;169.481;0.5163395439156441;-0.000576443634039822;-0.008429435262426427;82.77499999999999;0.43235366621108173
75.64_27.72;0.0013203075349784142;0.029874682881710125;54.891;0.08402637274978375;0.0007575023208534482;0.02189224925582443;17.878;0.47447686989536575;-0.000562805214124966;-0.007982433625885695;-37.013;0.390450497145582
75.44_27.72;0.0014219723400085993;0.031063019886407296;33.908;0.12631074667983022;0.0008172381560654321;0.02266901965610075;3.368;0.4978719527320469;-0.0006047341839431671;-0.008394000230306547;-30.540000000000003;0.37156120605221665
77.64_28.72;0.0029046000101067625;0.048636925768512584;159.48;-3.0439437319835294;0.000387943473024493;0.015463263469795435;50.477;0.45988378067806457;-0.002516656537082269;-0.03317366229871715;-109.00299999999999;-2.584059951305465
77.44_28.72;0.0029046000101067625;0.048636925768512584;159.48;-3.0439437319835294;0.00043550380812415224;0.016091590000495926;64.051;0.39366766887331595;-0.0024690962019826104;-0.03254533576801666;-95.42899999999999;-2.6502760631102134
77.24_28.72;0.0019363728701002926;0.0370023131738512;109.803;-0.9574608134772167;0.00043597979924228994;0.016781260924307838;56.569;0.5592721909803225;-0.0015003930708580027;-0.02022105224954336;-53.233999999999995;-0.39818862249689413
77.04_28.72;0.001423528932789232;0.030860601623031052;29.81;-0.3168331670608757;0.00038254273286108566;0.015431571919132131;-50.89;0.6461294555758983;-0.0010409861999281463;-0.01542902970389892;21.080000000000002;0.3292962885150226
76.84_28.72;0.0017863531070613239;0.0350014129882837;69.773;-0.6938541004593286;0.000365137881339974;0.015117678257381723;28.743;0.6537692939341614;-0.0014212152257213498;-0.019883734730901978;-41.03;-0.040084806525167216
76.64_28.72;0.0017863531070613239;0.0350014129882837;69.773;-0.6938541004593286;0.0003408075059335894;0.01438691963881408;30.814;0.6768398201279531;-0.0014455456011277345;-0.02061449334946962;-38.958999999999996;-0.01701428033137553
76.44_28.72;0.0017015744335697725;0.03363694286208561;49.145;-0.4767508389947053;0.0003667094448204909;0.014664125075629813;-5.777;0.6817427027451063;-0.0013348649887492815;-0.018972817786455792;-43.368;0.20499186375040102
76.24_28.72;0.0013935896096711274;0.02996372610846365;88.879;-0.039533466549573015;0.0004358727383717637;0.0160885312096413;67.813;0.674865329398529;-0.0009577168712993637;-0.01387519489882235;-21.066000000000003;0.6353318628489559
76.04_28.72;0.0013935896096711274;0.02996372610846365;88.879;-0.039533466549573015;0.0005099620120754648;0.017692545248362026;52.301;0.6195992173431124;-0.0008836275975956625;-0.012271180860101625;-36.578;0.5800657507935394
75.84_28.72;0.0013351099735591846;0.029810634224191095;24.054;0.2111403533071332;0.0007242622881185898;0.021493708526563543;1.38;0.57206424636684;-0.0006108476854405948;-0.008316925697627552;-22.674;0.36092389305970674
75.64_28.72;0.0014580881773914903;0.03131869505410092;46.643;0.27220802518395903;0.0008966191895938083;0.023903541537706442;34.535;0.552460365037835;-0.0005614689877976821;-0.0074151535163944765;-12.108000000000004;0.280252339853876
77.44_29.72;0.0022404229079605762;0.04010439797187924;121.441;-1.1001462709484287;0.0004100426362473859;0.01581271807747355;-4.567;0.6156308211342554;-0.0018303802717131903;-0.02429167989440569;-116.874;-0.48451544981417327
77.24_29.72;0.0022404229079605762;0.04010439797187924;121.441;-1.1001462709484287;0.0004924656818305753;0.017221849426967594;-11.549;0.538368420715703;-0.001747957226130001;-0.022882548544911643;-109.892;-0.5617778502327256
77.04_29.72;0.0012272670091971593;0.028638408136059102;42.875;0.3148591466960601;0.0006049921065289828;0.018957646240140166;11.033;0.6622537679224574;-0.0006222749026681765;-0.009680761895918936;-31.842;0.3473946212263973
76.84_29.72;0.0012272670091971593;0.028638408136059102;42.875;0.3148591466960601;0.0006110273011649206;0.018993977647356487;1.665;0.6588845268594007;-0.0006162397080322387;-0.009644430488702616;-41.21;0.3440253801633406
76.64_29.72;0.001244255321800148;0.02890208546399676;40.928;0.23501632115866122;0.0005708608393523656;0.018546531879549494;9.737;0.6490276413988529;-0.0006733944824477825;-0.010355553584447265;-31.190999999999995;0.4140113202401917
76.44_29.72;0.0012727367108703591;0.029221496198454155;13.322;0.2584127566736186;0.0006269615025494577;0.019432363047561456;-31.46;0.6346874821977397;-0.0006457752083209015;-0.0097891331508927;18.138;0.3762747255241211
76.24_29.72;0.0013269427161303436;0.029916838448822265;37.458;0.21632213355366847;0.0006514110843589243;0.020206187622062836;10.158;0.6152837326251634;-0.0006755316317714193;-0.00971065082675943;-27.299999999999997;0.398961599071495
76.04_29.72;0.0013802844432874923;0.030604637713679838;44.977;0.31099681478590346;0.0007869612509788539;0.02235956421895215;30.812;0.607168789591607;-0.0005933231923086384;-0.008245073494727688;-14.164999999999996;0.29617197480570356
77.24_30.72;0.0016400292170700291;0.03306680379913195;45.972;0.02734411679604254;0.0006386800793166718;0.01961050582139749;18.018;0.6212165428721108;-0.0010013491377533572;-0.013456297977734458;-27.954;0.5938724260760683
77.04_30.72;0.0015621381919346511;0.03222806392307964;54.819;0.2494378131169268;0.0007523882616876116;0.021170396975190343;7.544;0.6384992172952191;-0.0008097499302470396;-0.011057666947889299;-47.275000000000006;0.38906140417829227
76.84_30.72;0.0014119326685203698;0.030700511777804206;46.862;0.39094555997780855;0.0008087884904594011;0.0212779115220816;45.87;0.6511191842672224;-0.0006031441780609686;-0.009422600255722606;-0.9920000000000044;0.2601736242894138
76.64_30.72;0.001419786867355103;0.03077587701517532;42.793;0.4104000084586741;0.0007823358326690481;0.020982111482933986;19.547;0.6751165890247808;-0.000637451034686055;-0.009793765532241334;-23.246;0.2647165805661067
76.44_30.72;0.0015822717473844383;0.032708330522897885;53.21;0.37054672138027733;0.000816931143429276;0.022133495041649097;28.665;0.6750115854067774;-0.0007653406039551623;-0.010574835481248789;-24.545;0.3044648640265001
76.24_30.72;0.0015822717473844383;0.032708330522897885;53.21;0.37054672138027733;0.0008478017734136204;0.022758087881174317;33.798;0.6627307497735664;-0.0007344699739708179;-0.009950242641723568;-19.412;0.29218402839328905
77.04_31.72;0.0020063166360405785;0.037170952933208;83.244;0.056572471751227704;0.0007636671291174189;0.02117512299515679;48.662;0.6409018501437024;-0.0012426495069231594;-0.015995829938051206;-34.582;0.5843293783924747
76.84_31.72;0.0018868384900706913;0.03606987991883033;89.839;0.15304369713447974;0.0008157396257726081;0.02222229331830815;55.84;0.6338341510515897;-0.0010710988642980831;-0.013847586600522179;-33.998999999999995;0.48079045391710995
76.64_31.72;0.0013994412066321376;0.03038570116986643;51.047;0.40813276267659004;0.0008166505536795843;0.02156158023797412;65.69;0.6546130664337201;-0.0005827906529525533;-0.008824120931892311;14.643;0.24648030375713004
76.44_31.72;0.0014111223580329953;0.030298448774892562;48.518;0.4453414271557521;0.0008474852309310655;0.022007994080373357;34.375;0.666885762231108;-0.0005636371271019298;-0.008290454694519205;-14.143;0.22154433507535587
76.84_32.72;0.0020588964776515313;0.03798645627947528;51.594;0.018967719869045108;0.000757190619256379;0.021558282869651776;11.776;0.6392103984994144;-0.0013017058583951525;-0.016428173409823502;-39.818;0.6202426786303693
