POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF;x;y
76.64_25.72;0.0036910786989462208;0.056412775909849035;99.959;-4.229566959092779;0.000712324215427825;0.019804512417726513;26.014;-0.009229952812045195;-0.0029787544835183956;-0.036608263492122525;-73.94500000000001;-4.220337006280733;76.64;25.72
76.44_25.72;0.0036134039454902974;0.054797531654045474;85.719;-3.258271949952597;0.000540014778343901;0.01824896781858799;24.567;0.36361120487189735;-0.0030733891671463967;-0.03654856383545749;-61.151999999999994;-2.8946607450807;76.44;25.72
76.24_25.72;0.0036134039454902974;0.054797531654045474;85.719;-3.258271949952597;0.0004704321842150565;0.016281686515818843;17.059;0.4456118926592656;-0.003142971761275241;-0.03851584513822663;-68.66;-2.8126600572933316;76.24;25.72
76.04_25.72;0.0023232475997628523;0.040924481164184706;87.818;-1.3276594280587655;0.0004654901477118028;0.01677398298752992;32.544;0.533625890283737;-0.0018577574520510496;-0.024150498176654787;-55.274;-0.7940335377750285;76.04;25.72
75.84_25.72;0.0017668602861930101;0.034545930713546016;60.189;-0.7973090995454533;0.0004208008560556771;0.016043894032820628;-18.456;0.5719473613191131;-0.001346059430137333;-0.01850203668072539;-41.733000000000004;-0.2253617382263402;75.84;25.72
75.64_25.72;0.001610254884102081;0.032649621106144354;54.326;-0.5457600055644003;0.0005084441730163578;0.017628741781072772;4.492;0.5119203329420683;-0.0011018107110857232;-0.015020879325071582;-49.834;-0.03383967262233201;75.64;25.72
75.44_25.72;0.0016479685836659648;0.03314237884779121;57.973;-0.5352842168651859;0.000569028432696892;0.018493010566785185;11.657;0.4698804453397575;-0.0010789401509690728;-0.014649368281006027;-46.316;-0.06540377152542842;75.44;25.72
75.24_25.72;0.0015834315779023633;0.032377340367852656;56.69;-0.33116100310516705;0.0006292395309664004;0.01954714016429572;25.671;0.47101021798220877;-0.0009541920469359629;-0.012830200203556935;-31.019;0.13984921487704172;75.24;25.72
75.04_25.72;0.0017094727876857813;0.0341267710423427;-13.849;-0.2346690433453571;0.0007625918346906456;0.021669183428080448;10.307;0.4492170113599103;-0.0009468809529951357;-0.012457587614262251;-3.542;0.21454796801455323;75.04;25.72
74.84_25.72;0.001686183655113465;0.03405031070733997;48.469;-0.014494047072295624;0.0007370839759564412;0.021261845243367192;6.604;0.5565327041733952;-0.0009490996791570237;-0.01278846546397278;-41.865;0.5420386571010996;74.84;25.72
77.64_26.72;0.0038174268933311188;0.05783283498141302;175.186;-5.50920713626281;0.0003464756689809098;0.014922008402993864;38.824;0.4092141224729543;-0.003470951224350209;-0.04291082657841916;-136.36200000000002;-5.099993013789856;77.64;26.72
77.44_26.72;0.004115586869948494;0.06029064264331434;149.989;-5.995721949490326;0.00026732917744079384;0.012940691858720915;48.848;0.5455907860875355;-0.0038482576925077004;-0.04734995078459342;-101.141;-5.450131163402791;77.44;26.72
77.24_26.72;0.003948213041692926;0.05914223209298135;122.572;-6.323190873604709;0.0002693103066017208;0.01255560471395437;34.2;0.5004801517428356;-0.0036789027350912053;-0.04658662737902698;-88.372;-5.822710721861873;77.24;26.72
77.04_26.72;0.003863032611867162;0.05839287552029156;265.933;-6.075660014229299;0.0002901957111245247;0.013003215451279415;48.436;0.46846780863385484;-0.0035728369007426374;-0.04538966006901214;-217.49699999999999;-5.607192205595444;77.04;26.72
76.84_26.72;0.00383972010643492;0.058133395991351436;116.65;-5.482887428723884;0.00039386110988335655;0.015854866179148105;59.341;0.33501474921390195;-0.0034458589965515635;-0.04227852981220333;-57.309000000000005;-5.147872679509982;76.84;26.72
76.64_26.72;0.00383972010643492;0.058133395991351436;116.65;-5.482887428723884;0.00047734586261047475;0.01786953396080092;63.816;0.19406117995823358;-0.003362374243824445;-0.04026386203055052;-52.834;-5.28882624876565;76.64;26.72
76.44_26.72;0.0037490081886476347;0.05633251120938158;193.64;-3.7742190356276613;0.00037543510442916456;0.01521106851941792;19.949;0.5218977041351448;-0.0033735730842184702;-0.041121442689963664;-173.69099999999997;-3.2523213314925163;76.44;26.72
76.24_26.72;0.001884615467615955;0.03599565262116725;83.655;-0.8834727218154894;0.0003695654361187306;0.01453860197896745;37.891;0.6306586516898323;-0.0015150500314972243;-0.021457050642199802;-45.764;-0.25281407012565715;76.24;26.72
76.04_26.72;0.0012603544090216442;0.02844062058317015;95.066;-0.18122483840975834;0.0004541866779932197;0.016073977631958836;52.755;0.5743287907907872;-0.0008061677310284245;-0.012366642951211315;-42.311;0.3931039523810289;76.04;26.72
75.84_26.72;0.0013232440714923224;0.02935822557837762;63.394;-0.2489660148830244;0.00048398800592072265;0.01691472818758092;85.601;0.5431798380745712;-0.0008392560655715997;-0.012443497390796698;22.207;0.29421382319154676;75.84;26.72
75.64_26.72;0.0013232440714923224;0.02935822557837762;63.394;-0.2489660148830244;0.0005172869296506085;0.0177076799794037;83.247;0.5117500928243952;-0.0008059571418417139;-0.011650545598973917;19.853;0.2627840779413708;75.64;26.72
75.44_26.72;0.0013972595247260273;0.030165117679250814;69.005;-0.16454906879282216;0.0006810267615144448;0.020423791918718754;84.01;0.4323967259409838;-0.0007162327632115825;-0.00974132576053206;15.00500000000001;0.2678476571481616;75.44;26.72
75.24_26.72;0.0016156083368914422;0.033093286229133045;17.267;-0.12367982833368507;0.0008097874147567324;0.022351182561289235;-55.431;0.43678070828018656;-0.0008058209221347098;-0.010742103667843811;38.164;0.3131008799465015;75.24;26.72
77.64_27.72;0.0030438910332500823;0.050900239281334844;110.897;-4.316649402966743;0.000382331467916381;0.015479702853236849;15.684;0.33219607783968286;-0.0026615595653337013;-0.035420536428098;-95.21300000000001;-3.9844533251270597;77.64;27.72
77.44_27.72;0.0032357219127986366;0.05161519674340472;408.346;-3.2388830185168525;0.0005026645932343803;0.017581413986122535;136.198;0.3414958189568329;-0.0027330573195642562;-0.03403378275728219;-272.148;-2.8973871995600193;77.44;27.72
77.24_27.72;0.002805265830661901;0.04718325732996535;224.679;-2.3780131872762658;0.0004374917928251148;0.016415980121236;151.593;0.4731860954725724;-0.0023677740378367862;-0.030767277208729352;-73.08600000000001;-1.9048270918036934;77.24;27.72
77.04_27.72;0.003451115052797131;0.05334862970286651;117.338;-3.2906528428706174;0.0003943265515254105;0.015555735949398486;28.061;0.5097473386317363;-0.0030567885012717207;-0.037792893753468025;-89.27699999999999;-2.780905504238881;77.04;27.72
76.84_27.72;0.003451115052797131;0.05334862970286651;117.338;-3.2906528428706174;0.00035151465174853083;0.014994357821439106;35.47;0.5629739035755734;-0.0030996004010486002;-0.038354271881427406;-81.868;-2.727678939295044;76.84;27.72
76.64_27.72;0.00371617507679467;0.05521783854378468;67.75;-3.1035537350115945;0.0004268816907496838;0.016548160916319894;4.64;0.5286196370503461;-0.0032892933860449863;-0.03866967762746479;-63.11;-2.5749340979612483;76.64;27.72
76.44_27.72;0.0026757727000936713;0.04462657615964484;108.905;-1.5480193561019813;0.0003739048432762034;0.015538287470187827;60.799;0.6439470445398101;-0.0023018678568174676;-0.029088288689457013;-48.106;-0.9040723115621712;76.44;27.72
76.24_27.72;0.0016594657635451578;0.032641216018549184;54.569;-0.3707961596961029;0.00042148214403051;0.01592880373397747;11.513;0.6518360805569097;-0.0012379836195146477;-0.016712412284571713;-43.056000000000004;0.28103992086080676;76.24;27.72
76.04_27.72;0.0012212930079098425;0.028481664135078306;86.706;0.08398587770456234;0.000547621374671337;0.018442811873450784;161.523;0.5892640753521642;-0.0006736716332385055;-0.010038852261627523;74.817;0.5052781976476018;76.04;27.72
75.84_27.72;0.0012212930079098425;0.028481664135078306;86.706;0.08398587770456234;0.0006448493738700206;0.020052228872651883;169.481;0.516339543915644;-0.0005764436340398219;-0.008429435262426423;82.77499999999999;0.4323536662110816;75.84;27.72
75.64_27.72;0.0013203075349784142;0.029874682881710125;54.891;0.08402637274978375;0.000757502320853448;0.021892249255824427;17.878;0.47447686989536586;-0.0005628052141249661;-0.007982433625885698;-37.013;0.3904504971455821;75.64;27.72
75.44_27.72;0.0014219723400085993;0.0310630198864073;33.908;0.12631074667983022;0.0008172381560654322;0.022669019656100752;3.368;0.49787195273204676;-0.000604734183943167;-0.008394000230306547;-30.540000000000003;0.37156120605221654;75.44;27.72
77.64_28.72;0.002904600010106762;0.048636925768512584;159.48;-3.0439437319835294;0.00038794347302449286;0.015463263469795435;50.477;0.4598837806780648;-0.002516656537082269;-0.03317366229871715;-109.00299999999999;-2.5840599513054645;77.64;28.72
77.44_28.72;0.002904600010106762;0.048636925768512584;159.48;-3.0439437319835294;0.0004355038081241525;0.016091590000495933;64.051;0.3936676688733156;-0.0024690962019826095;-0.03254533576801665;-95.42899999999999;-2.650276063110214;77.44;28.72
77.24_28.72;0.0019363728701002926;0.0370023131738512;109.803;-0.9574608134772167;0.0004359797992422898;0.016781260924307834;56.569;0.5592721909803227;-0.0015003930708580029;-0.020221052249543365;-53.233999999999995;-0.398188622496894;77.24;28.72
77.04_28.72;0.0014235289327892318;0.030860601623031052;29.81;-0.3168331670608755;0.00038254273286108577;0.015431571919132131;-50.89;0.6461294555758983;-0.001040986199928146;-0.01542902970389892;21.080000000000002;0.3292962885150228;77.04;28.72
76.84_28.72;0.0017863531070613239;0.0350014129882837;69.773;-0.6938541004593286;0.000365137881339974;0.015117678257381719;28.743;0.6537692939341614;-0.0014212152257213498;-0.01988373473090198;-41.03;-0.040084806525167216;76.84;28.72
76.64_28.72;0.0017863531070613239;0.0350014129882837;69.773;-0.6938541004593286;0.00034080750593358934;0.014386919638814078;30.814;0.6768398201279531;-0.0014455456011277345;-0.020614493349469624;-38.958999999999996;-0.01701428033137553;76.64;28.72
76.44_28.72;0.0017015744335697725;0.03363694286208561;49.145;-0.4767508389947053;0.0003667094448204909;0.014664125075629813;-5.777;0.6817427027451063;-0.0013348649887492815;-0.018972817786455792;-43.368;0.20499186375040102;76.44;28.72
76.24_28.72;0.0013935896096711274;0.02996372610846365;88.879;-0.039533466549573015;0.0004358727383717638;0.0160885312096413;67.813;0.6748653293985288;-0.0009577168712993636;-0.01387519489882235;-21.066000000000003;0.6353318628489558;76.24;28.72
76.04_28.72;0.0013935896096711274;0.02996372610846365;88.879;-0.039533466549573015;0.000509962012075465;0.017692545248362026;52.301;0.6195992173431124;-0.0008836275975956624;-0.012271180860101625;-36.578;0.5800657507935394;76.04;28.72
75.84_28.72;0.0013351099735591846;0.029810634224191095;24.054;0.2111403533071332;0.0007242622881185898;0.021493708526563546;1.38;0.57206424636684;-0.0006108476854405948;-0.008316925697627549;-22.674;0.36092389305970674;75.84;28.72
75.64_28.72;0.0014580881773914903;0.03131869505410092;46.643;0.27220802518395903;0.0008966191895938083;0.023903541537706442;34.535;0.552460365037835;-0.0005614689877976821;-0.0074151535163944765;-12.108000000000004;0.280252339853876;75.64;28.72
77.44_29.72;0.0022404229079605762;0.04010439797187923;121.441;-1.1001462709484287;0.0004100426362473859;0.01581271807747355;-4.567;0.6156308211342554;-0.0018303802717131903;-0.02429167989440568;-116.874;-0.48451544981417327;77.44;29.72
77.24_29.72;0.0022404229079605762;0.04010439797187923;121.441;-1.1001462709484287;0.0004924656818305752;0.01722184942696759;-11.549;0.5383684207157031;-0.001747957226130001;-0.02288254854491164;-109.892;-0.5617778502327255;77.24;29.72
77.04_29.72;0.0012272670091971593;0.028638408136059102;42.875;0.3148591466960601;0.0006049921065289828;0.018957646240140166;11.033;0.6622537679224574;-0.0006222749026681765;-0.009680761895918936;-31.842;0.3473946212263973;77.04;29.72
76.84_29.72;0.0012272670091971593;0.028638408136059102;42.875;0.3148591466960601;0.0006110273011649206;0.018993977647356487;1.665;0.6588845268594008;-0.0006162397080322387;-0.009644430488702616;-41.21;0.3440253801633407;76.84;29.72
76.64_29.72;0.001244255321800148;0.02890208546399676;40.928;0.23501632115866122;0.0005708608393523656;0.018546531879549494;9.737;0.6490276413988529;-0.0006733944824477825;-0.010355553584447265;-31.190999999999995;0.4140113202401917;76.64;29.72
76.44_29.72;0.0012727367108703591;0.029221496198454155;13.322;0.2584127566736186;0.0006269615025494574;0.019432363047561452;-31.46;0.6346874821977397;-0.0006457752083209017;-0.009789133150892703;18.138;0.3762747255241211;76.44;29.72
76.24_29.72;0.0013269427161303436;0.029916838448822265;37.458;0.21632213355366847;0.0006514110843589243;0.020206187622062836;10.158;0.6152837326251634;-0.0006755316317714193;-0.00971065082675943;-27.299999999999997;0.398961599071495;76.24;29.72
76.04_29.72;0.0013802844432874923;0.030604637713679838;44.977;0.31099681478590346;0.0007869612509788538;0.022359564218952147;30.812;0.6071687895916071;-0.0005933231923086385;-0.008245073494727691;-14.164999999999996;0.2961719748057037;76.04;29.72
77.24_30.72;0.0016400292170700291;0.03306680379913194;45.972;0.02734411679604254;0.0006386800793166719;0.01961050582139749;18.018;0.6212165428721108;-0.0010013491377533572;-0.013456297977734451;-27.954;0.5938724260760683;77.24;30.72
77.04_30.72;0.0015621381919346511;0.03222806392307964;54.819;0.2494378131169268;0.0007523882616876116;0.021170396975190343;7.544;0.6384992172952191;-0.0008097499302470396;-0.011057666947889299;-47.275000000000006;0.38906140417829227;77.04;30.72
76.84_30.72;0.0014119326685203698;0.030700511777804206;46.862;0.39094555997780855;0.0008087884904594011;0.0212779115220816;45.87;0.6511191842672224;-0.0006031441780609686;-0.009422600255722606;-0.9920000000000044;0.2601736242894138;76.84;30.72
76.64_30.72;0.001419786867355103;0.03077587701517532;42.793;0.4104000084586741;0.000782335832669048;0.020982111482933986;19.547;0.6751165890247809;-0.0006374510346860551;-0.009793765532241334;-23.246;0.2647165805661068;76.64;30.72
76.44_30.72;0.0015822717473844383;0.032708330522897885;53.21;0.37054672138027733;0.000816931143429276;0.022133495041649097;28.665;0.6750115854067774;-0.0007653406039551623;-0.010574835481248789;-24.545;0.3044648640265001;76.44;30.72
76.24_30.72;0.0015822717473844383;0.032708330522897885;53.21;0.37054672138027733;0.0008478017734136204;0.02275808788117432;33.798;0.6627307497735664;-0.0007344699739708179;-0.009950242641723565;-19.412;0.29218402839328905;76.24;30.72
77.04_31.72;0.002006316636040578;0.037170952933208;83.244;0.056572471751227815;0.0007636671291174188;0.02117512299515679;48.662;0.6409018501437025;-0.0012426495069231592;-0.015995829938051206;-34.582;0.5843293783924747;77.04;31.72
76.84_31.72;0.0018868384900706913;0.03606987991883033;89.839;0.15304369713447974;0.0008157396257726081;0.02222229331830815;55.84;0.6338341510515897;-0.0010710988642980831;-0.013847586600522179;-33.998999999999995;0.48079045391710995;76.84;31.72
76.64_31.72;0.0013994412066321376;0.03038570116986643;51.047;0.40813276267659004;0.0008166505536795843;0.021561580237974123;65.69;0.6546130664337201;-0.0005827906529525533;-0.008824120931892308;14.643;0.24648030375713004;76.64;31.72
76.44_31.72;0.0014111223580329953;0.030298448774892562;48.518;0.4453414271557521;0.0008474852309310655;0.022007994080373357;34.375;0.666885762231108;-0.0005636371271019298;-0.008290454694519205;-14.143;0.22154433507535587;76.44;31.72
76.84_32.72;0.0020588964776515313;0.03798645627947528;51.594;0.018967719869045108;0.000757190619256379;0.02155828286965178;11.776;0.6392103984994144;-0.0013017058583951525;-0.0164281734098235;-39.818;0.6202426786303693;76.84;32.72
