76.04_8.72,76.84_10.72,76.04_10.72,75.24_10.72,76.84_12.72,76.04_12.72,75.24_12.72,76.04_14.72,75.24_14.72,76.04_16.72,75.24_16.72,74.44_16.72,76.84_18.72,76.04_18.72,75.24_18.72,76.84_20.72,76.04_20.72,75.24_20.72,74.44_20.72,73.64_20.72,76.04_22.72,75.24_22.72,74.44_22.72,76.84_24.72,76.04_24.72,75.24_24.72,74.44_24.72,77.64_26.72,76.84_26.72,76.04_26.72,75.24_26.72,77.64_28.72,76.84_28.72,76.04_28.72,76.84_30.72,76.84_32.72,Date,76.04_8.72_nemo,76.84_10.72_nemo,76.04_10.72_nemo,75.24_10.72_nemo,76.84_12.72_nemo,76.04_12.72_nemo,75.24_12.72_nemo,76.04_14.72_nemo,75.24_14.72_nemo,76.04_16.72_nemo,75.24_16.72_nemo,74.44_16.72_nemo,76.84_18.72_nemo,76.04_18.72_nemo,75.24_18.72_nemo,76.84_20.72_nemo,76.04_20.72_nemo,75.24_20.72_nemo,74.44_20.72_nemo,73.64_20.72_nemo,76.04_22.72_nemo,75.24_22.72_nemo,74.44_22.72_nemo,76.84_24.72_nemo,76.04_24.72_nemo,75.24_24.72_nemo,74.44_24.72_nemo,77.64_26.72_nemo,76.84_26.72_nemo,76.04_26.72_nemo,75.24_26.72_nemo,77.64_28.72_nemo,76.84_28.72_nemo,76.04_28.72_nemo,76.84_30.72_nemo,76.84_32.72_nemo
-0.5652866363525391,-0.5013511776924133,-0.5140522718429565,-0.4939087331295013,-0.4715825617313385,-0.4781404435634613,-0.453834742307663,-0.444585382938385,-0.4288026988506317,-0.44906696677207947,-0.4356077015399933,-0.40902119874954224,-0.471460372209549,-0.4511905610561371,-0.4535077810287476,-0.4834196865558624,-0.4513212740421295,-0.4586363434791565,-0.4684411883354187,-0.4044051766395569,-0.4612241387367249,-0.4767761826515198,-0.4720388948917389,-0.466496467590332,-0.479840874671936,-0.4790169596672058,-0.4201496243476868,-0.5004904866218567,-0.4948965609073639,-0.4692683815956116,-0.4489407241344452,-0.5019816160202026,-0.4807415306568146,-0.4646983444690704,-0.4273341298103333,-0.4566530287265778,2002-07-18,-0.8988766670227051,-0.9497134685516356,-0.9138748645782472,-0.9024052023887634,-0.8659790158271791,-0.901840090751648,-0.94393652677536,-0.8277955651283264,-0.8341670036315918,-0.8118579983711243,-0.8208947181701659,-0.8157409429550171,-0.8539592027664185,-0.8231641054153442,-0.8112901449203491,-0.8482756018638611,-0.8296988606452942,-0.8172636032104492,-0.855807900428772,-0.7956395745277405,-0.8404887914657593,-0.8457501530647278,-0.8704268336296082,-0.8498914837837219,-0.8688892126083374,-0.8835816979408264,-0.8332720398902893,-0.9019632935523988,-0.8976487517356873,-0.8857662081718445,-0.8635503649711609,-0.8992204070091248,-0.9023221135139464,-0.8860319256782532,-0.8640118837356567,-0.8757217526435852
-0.5524328947067261,-0.4898806810379028,-0.5017475485801697,-0.4814672470092773,-0.4625076353549957,-0.4669139981269837,-0.4425920844078064,-0.4366335570812225,-0.4188793301582336,-0.4469889104366303,-0.4281649887561798,-0.4021753370761871,-0.4751788377761841,-0.4435771405696869,-0.4498748183250427,-0.4837393462657929,-0.445406049489975,-0.4560388028621674,-0.4629307091236114,-0.3962893784046173,-0.4574761986732483,-0.4727944731712341,-0.4665075540542602,-0.4670928716659546,-0.4791992902755737,-0.4742338955402374,-0.4143235385417938,-0.4956593811511994,-0.4938554763793945,-0.4661537110805512,-0.4444381594657898,-0.4979387223720551,-0.4771267473697662,-0.4605304896831513,-0.4229318797588349,-0.4543205499649048,2002-07-19,-0.9011510610580444,-0.9533724188804626,-0.916966438293457,-0.9077473878860474,-0.8706938624382019,-0.8973575830459595,-0.9436843395233154,-0.8317494392395021,-0.8343393206596375,-0.817790150642395,-0.8299933075904846,-0.8261345624923706,-0.8562721014022827,-0.8286956548690796,-0.8177450895309448,-0.8496506214141846,-0.8367608785629272,-0.8210235834121704,-0.8554421663284302,-0.7976740002632141,-0.8437085747718811,-0.8461152911186218,-0.8703913688659668,-0.8484205007553101,-0.8632686138153076,-0.8823764324188232,-0.8308828473091125,-0.8926463723182678,-0.8909350037574768,-0.87827068567276,-0.8608307242393494,-0.8914293050765991,-0.8937866091728209,-0.8793792128562927,-0.8593475222587585,-0.8731393218040466
-0.5510413646697998,-0.4878107011318207,-0.5011485815048218,-0.4803478121757507,-0.461560994386673,-0.4675602614879608,-0.4420517086982727,-0.4346592128276825,-0.41855525970458973,-0.4393009543418884,-0.4276268482208252,-0.4015953242778778,-0.4649199545383453,-0.44020065665245056,-0.4470577538013458,-0.4744045436382294,-0.4439169764518738,-0.4532248079776764,-0.4604645371437073,-0.39561983942985535,-0.4550386965274811,-0.472112387418747,-0.464546650648117,-0.4623431265354157,-0.476239025592804,-0.4736144244670868,-0.4108799993991852,-0.4899300932884216,-0.4863612651824951,-0.4634935259819031,-0.4425557255744934,-0.4932358264923096,-0.4730060398578644,-0.458868533372879,-0.4205110967159271,-0.4513891637325287,2002-07-20,-0.9074044227600098,-0.9575294256210328,-0.9220930933952332,-0.9179068803787231,-0.8813339471817017,-0.898176908493042,-0.9479247927665709,-0.8443127870559692,-0.8424773812294006,-0.8287449479103088,-0.8400724530220032,-0.8376907110214233,-0.8641596436500549,-0.8321028351783752,-0.8239842057228088,-0.8514814376831055,-0.8393669724464417,-0.8207504749298096,-0.8566270470619202,-0.8024443984031677,-0.8422923684120178,-0.8430922031402588,-0.8732134699821472,-0.8491562604904175,-0.8610443472862244,-0.8808245062828064,-0.8307124972343445,-0.8822171688079834,-0.8865748643875122,-0.8749828338623047,-0.8598297238349915,-0.8827109932899475,-0.8898895978927612,-0.8750286698341371,-0.8561263084411621,-0.8699913024902344
-0.5523726940155029,-0.4897401630878449,-0.5017635822296143,-0.4805536866188049,-0.462310642004013,-0.4674323499202728,-0.4416991174221039,-0.4357969760894776,-0.4197499454021454,-0.4429435133934021,-0.43045905232429504,-0.4044824540615082,-0.4687522947788239,-0.44623926281929016,-0.4497749209403992,-0.4776396751403809,-0.44911959767341614,-0.4537814855575562,-0.4629024565219879,-0.40214067697525024,-0.461260735988617,-0.4717766046524048,-0.4687248468399048,-0.4682406783103943,-0.4773087799549103,-0.4751200377941132,-0.4186130464076996,-0.489215075969696,-0.4872444570064545,-0.4652829170227051,-0.44881030917167664,-0.4913556575775146,-0.4732031226158142,-0.4614761173725128,-0.4272480010986328,-0.4592106938362122,2002-07-21,-0.9142028093338012,-0.9622894525527954,-0.9280428886413574,-0.9308648705482484,-0.8923380970954895,-0.9021018147468568,-0.9558355808258056,-0.8598219156265259,-0.8542742729187012,-0.8399085402488708,-0.8527119755744934,-0.8506380319595337,-0.8639353513717651,-0.8397961854934692,-0.8351298570632935,-0.8500706553459167,-0.8436278700828552,-0.8278128504753113,-0.8663777709007263,-0.8149527907371521,-0.8431599736213684,-0.8490778207778931,-0.8824265003204346,-0.8455216884613037,-0.8630519509315491,-0.8885296583175659,-0.8413093686103821,-0.8770390152931213,-0.8809574246406555,-0.8783787488937378,-0.8674982786178589,-0.8794546127319336,-0.8888778686523438,-0.8823694586753845,-0.8600252270698547,-0.8758513331413269
-0.5549212694168091,-0.494330644607544,-0.5049368739128113,-0.4825446009635925,-0.4681010842323303,-0.4721239805221558,-0.4457626938819885,-0.4437512159347534,-0.4261700212955475,-0.4503270387649536,-0.44011545181274414,-0.4139518737792969,-0.4727936387062073,-0.455699473619461,-0.4636586308479309,-0.4817767143249512,-0.4602134227752686,-0.4692309498786926,-0.4754400253295898,-0.4095037579536438,-0.4681071043014526,-0.4818593561649322,-0.4783784449100494,-0.4734505712985992,-0.4825990796089173,-0.4809474349021912,-0.4286884665489197,-0.4968341886997223,-0.4922535121440888,-0.4721120893955231,-0.4561218321323395,-0.4992503821849823,-0.4812127947807312,-0.4689384400844574,-0.4402514398097992,-0.4677661657333374,2002-07-22,-0.9249269962310792,-0.9699849486351012,-0.9357567429542542,-0.944084405899048,-0.9039353728294371,-0.9078842401504515,-0.9628263115882874,-0.8738185167312622,-0.8652769923210144,-0.8534282445907593,-0.8660789728164673,-0.8661537766456604,-0.8761330842971802,-0.8494720458984375,-0.8457823395729065,-0.8575763702392578,-0.8510743975639343,-0.8357656002044678,-0.8756025433540344,-0.8265241980552673,-0.8521115183830261,-0.8584802746772766,-0.8916358947753906,-0.8478374481201172,-0.8640676140785217,-0.8948709964752197,-0.8508133888244629,-0.8706244826316833,-0.8726572394371033,-0.8778187036514282,-0.8723052144050598,-0.8723180294036865,-0.883560299873352,-0.879368245601654,-0.8604709506034851,-0.8775976896286011
-0.5530163049697876,-0.4923516809940338,-0.5035940408706665,-0.4815831780433655,-0.4666279554367066,-0.4709381461143494,-0.4442923665046692,-0.4419811964035034,-0.4250491857528687,-0.4455594420433045,-0.4349820017814636,-0.4099699556827545,-0.4671561419963837,-0.4491465985774994,-0.4520934522151947,-0.4763273298740387,-0.4509105682373047,-0.4549223184585571,-0.4587987959384918,-0.39944058656692505,-0.4598574638366699,-0.4683782756328583,-0.4648194015026093,-0.4676420092582703,-0.476412683725357,-0.4707911014556885,-0.4201527237892151,-0.4928023219108582,-0.4885035157203674,-0.4666732549667358,-0.4477264881134033,-0.4948521256446838,-0.4770063757896423,-0.46273472905159,-0.4363927841186523,-0.4621485471725464,2002-07-23,-0.9424726366996764,-0.9794449210166932,-0.9443466067314148,-0.9570534229278564,-0.916458249092102,-0.917750358581543,-0.9707691073417664,-0.8889555335044861,-0.8777906894683838,-0.8703851699829102,-0.881570041179657,-0.8802496194839478,-0.8860357403755188,-0.8644855618476868,-0.8619690537452698,-0.8678334951400757,-0.8621523976325989,-0.8514614105224609,-0.8889760971069336,-0.8378850221633911,-0.8598278164863586,-0.869441032409668,-0.9018298983573914,-0.8499950170516968,-0.8679122328758241,-0.8992965817451477,-0.8593852519989014,-0.86742103099823,-0.8719935417175293,-0.8801110982894897,-0.8766193389892578,-0.8677827715873718,-0.8841409683227539,-0.8787801861763,-0.8632495403289795,-0.8786700963973999
-0.5546189546585083,-0.4944574236869812,-0.5061346888542175,-0.4813792407512665,-0.4726228713989258,-0.4790463149547577,-0.4546133279800415,-0.4459601044654846,-0.4296658635139465,-0.4471273422241211,-0.43334704637527466,-0.4037051498889923,-0.46843606233596796,-0.4473672509193421,-0.4427271485328674,-0.4799925982952118,-0.446113646030426,-0.4479921460151672,-0.4547090530395508,-0.39168721437454224,-0.458213597536087,-0.468308299779892,-0.4604765474796295,-0.467743992805481,-0.4783976376056671,-0.4705700576305389,-0.4141934514045715,-0.499615490436554,-0.4945688843727112,-0.4666606783866882,-0.4430449306964874,-0.4991565644741058,-0.4784819483757019,-0.4605672359466553,-0.42812156677246094,-0.4504413902759552,2002-07-24,-0.9602521657943726,-0.9864552021026612,-0.9511236548423768,-0.9661052227020264,-0.9234742522239684,-0.9277298450469972,-0.9769732356071472,-0.9000189304351807,-0.8891499042510986,-0.8838679790496826,-0.8900749683380127,-0.8903428912162781,-0.9010832905769348,-0.8754436373710632,-0.8673654794692993,-0.8832732439041138,-0.8705331087112427,-0.8543411493301392,-0.8902667760848999,-0.8423082232475281,-0.8673913478851318,-0.8727037906646729,-0.9036751985549928,-0.8562344908714294,-0.8758033514022827,-0.900787353515625,-0.8648681044578552,-0.8684608936309814,-0.8777638077735901,-0.8867960572242737,-0.8792241215705872,-0.8652478456497192,-0.8889139294624329,-0.8855189085006714,-0.8662164211273193,-0.8783637285232544
-0.554067850112915,-0.4938561320304871,-0.5064610242843628,-0.4801407158374786,-0.4710932075977325,-0.4787227511405945,-0.4537591636180878,-0.4445929229259491,-0.4299596250057221,-0.4449688196182251,-0.43318256735801697,-0.405541718006134,-0.464723289012909,-0.4453046917915344,-0.4480568468570709,-0.4772909581661224,-0.44170793890953053,-0.44933736324310297,-0.4723897278308869,-0.4085516333580017,-0.4535574615001679,-0.4748471975326538,-0.4794803559780121,-0.4597083628177643,-0.4787243008613586,-0.4835079908370972,-0.4378499388694763,-0.4970850944519043,-0.4920238554477692,-0.4733495116233826,-0.4627638757228851,-0.5006359815597534,-0.4811714887619018,-0.4723773002624512,-0.4308812618255615,-0.4628848433494568,2002-07-25,-0.9662362337112428,-0.9860457777976991,-0.9530592560768129,-0.965717077255249,-0.9204110503196716,-0.9330894351005554,-0.9769493341445924,-0.9036374092102052,-0.8952254056930542,-0.8925517797470093,-0.8937340974807739,-0.8946020603179932,-0.9159516096115112,-0.8831062316894531,-0.8717500567436218,-0.8976324200630188,-0.8759052157402039,-0.8588492870330809,-0.8966377973556519,-0.8464438319206238,-0.8724177479743958,-0.8782773017883301,-0.9081409573554992,-0.8663216233253479,-0.8831033706665039,-0.907948076725006,-0.8702477216720581,-0.8747243285179138,-0.8874340653419495,-0.8951160907745361,-0.884570837020874,-0.8682107925415039,-0.8945147395133972,-0.8932324051856995,-0.8698166608810425,-0.8810576796531677
-0.5595637559890747,-0.5003184080123901,-0.5128481388092041,-0.4854794144630432,-0.4778463244438171,-0.4851239919662476,-0.4603780210018158,-0.4522629380226135,-0.43779394030570973,-0.4535832405090332,-0.4458858668804169,-0.4216030240058899,-0.4715417921543121,-0.4583255350589752,-0.465001255273819,-0.4843527376651764,-0.4577213227748871,-0.45918923616409296,-0.4726426601409912,-0.41111278533935547,-0.4671995937824249,-0.4776378870010376,-0.4824216365814209,-0.4693267345428467,-0.4842043220996857,-0.4883860349655152,-0.4453180730342865,-0.5013113617897034,-0.4948452413082123,-0.4881068766117096,-0.4708161056041718,-0.5081385374069214,-0.4948436617851257,-0.4884100556373596,-0.4704209566116333,-0.5048739314079285,2002-07-26,-0.9589500427246094,-0.9785299897193908,-0.9512036442756652,-0.9555215835571288,-0.9077373147010804,-0.9325378537178041,-0.9707903265953064,-0.899257481098175,-0.8962551355361938,-0.8921960592269897,-0.8904982805252075,-0.8945395946502686,-0.9178587794303894,-0.88411545753479,-0.8671667575836182,-0.9024136662483216,-0.8755282759666443,-0.8555570244789124,-0.8949580192565918,-0.8442081809043884,-0.8732727169990541,-0.8781822323799133,-0.9049482941627502,-0.8727476000785828,-0.8885154724121094,-0.9093571901321412,-0.8722172975540161,-0.8858009576797485,-0.8971192240715027,-0.9019844532012941,-0.8882296085357666,-0.8795911073684692,-0.9038089513778688,-0.8983384966850281,-0.8791093230247498,-0.8897801041603088
-0.5602462291717529,-0.5001023411750793,-0.5126986503601074,-0.4863532483577728,-0.4758785963058472,-0.4846162497997284,-0.4591071605682373,-0.4495424330234528,-0.4351941645145416,-0.4471190869808197,-0.441655158996582,-0.4160077571868897,-0.4639507532119751,-0.4550637304782867,-0.4544458389282226,-0.4786178171634674,-0.4553899168968201,-0.4591029584407806,-0.4728957116603851,-0.41284695267677307,-0.4652852118015289,-0.481148511171341,-0.480450451374054,-0.4677023589611054,-0.4803973436355591,-0.4875804781913757,-0.4383816719055176,-0.4943996965885162,-0.4905918836593628,-0.4841114282608032,-0.4661394357681274,-0.4976073503494263,-0.4895656406879425,-0.4805217981338501,-0.4672435522079468,-0.4836010336875916,2002-07-27,-0.9438205361366272,-0.9658507108688354,-0.9460651278495787,-0.9407396912574768,-0.8886414170265198,-0.925953209400177,-0.9593836069107056,-0.8894911408424377,-0.891979455947876,-0.88573157787323,-0.8852170705795288,-0.8903794884681702,-0.9109956622123718,-0.8811854124069214,-0.8624201416969299,-0.898962140083313,-0.8724881410598755,-0.8547459840774536,-0.893917441368103,-0.8412555456161499,-0.8732727169990541,-0.8795961737632751,-0.904703974723816,-0.8766251802444458,-0.8918071389198303,-0.9117500185966492,-0.8731914162635803,-0.8918988108634949,-0.9026609659194946,-0.9090706110000609,-0.8926138281822205,-0.8850908279418945,-0.91160249710083,-0.9078952074050904,-0.8941442966461182,-0.9044373631477356
-0.5619819760322571,-0.5019432902336121,-0.5119693875312805,-0.4859539866447449,-0.4777450561523438,-0.4826765358448029,-0.4570903778076172,-0.4538617432117462,-0.4357048571109772,-0.4657895267009735,-0.4572153687477112,-0.432772308588028,-0.4845512211322784,-0.4725831747055054,-0.4872854053974152,-0.4950830936431885,-0.4768805801868439,-0.488136887550354,-0.5032163262367249,-0.4324426352977753,-0.4845428466796875,-0.5048962831497192,-0.5083333849906921,-0.4880436658859253,-0.5016829967498779,-0.5163292288780212,-0.4639703333377838,-0.5143018960952759,-0.5067270994186401,-0.5145424008369446,-0.4979273080825806,-0.5240010619163513,-0.5217940807342529,-0.5202813744544983,-0.526326596736908,-0.556440532207489,2002-07-28,-0.926203429698944,-0.9487171173095704,-0.93943452835083,-0.9257057309150696,-0.8670517802238464,-0.9172368049621582,-0.944096863269806,-0.8754042983055115,-0.8808122277259827,-0.8747671246528625,-0.8752657771110535,-0.8793667554855347,-0.8944915533065796,-0.8773816227912903,-0.8534699082374573,-0.8859201073646545,-0.8690826296806335,-0.8519173860549927,-0.8901033401489258,-0.8325971961021423,-0.8730246424674988,-0.8794204592704773,-0.9006472229957581,-0.8790218830108643,-0.8926603198051453,-0.9137338399887084,-0.8716373443603516,-0.8999411463737488,-0.906652808189392,-0.9145217537879944,-0.8959334492683411,-0.8913892507553101,-0.9200187921524048,-0.9152833819389344,-0.9156897664070128,-0.923677146434784
-0.5607426166534424,-0.4992477297782898,-0.5099561810493469,-0.4855476319789887,-0.4778603315353394,-0.4806594848632813,-0.4554303288459778,-0.4551547169685364,-0.43413445353508,-0.4716741442680359,-0.453105628490448,-0.4270067811012268,-0.5000931620597839,-0.4780459702014923,-0.483332484960556,-0.5122434496879578,-0.4959869086742401,-0.5046017169952393,-0.4911836087703705,-0.4074466228485107,-0.5064501762390137,-0.505050778388977,-0.4887373745441437,-0.5021708607673645,-0.4994630813598633,-0.4947527050971985,-0.4263927340507507,-0.5032030344009399,-0.5077776312828064,-0.4865980446338654,-0.4584839642047882,-0.4972828030586242,-0.4936229288578034,-0.471686840057373,-0.4575636386871338,-0.4571302831172943,2002-07-29,-0.9193195104599,-0.9395421147346495,-0.9393048286437988,-0.9196306467056274,-0.8613406419754028,-0.9141885042190552,-0.9356086254119872,-0.8699047565460205,-0.8740370869636536,-0.8747120499610901,-0.8734159469604492,-0.8750684261322021,-0.9014419913291932,-0.8772017955780029,-0.8534454703330994,-0.8861260414123535,-0.8718688488006592,-0.854252815246582,-0.8908172845840454,-0.8288587927818298,-0.8778681755065918,-0.8817750215530396,-0.903749704360962,-0.8865875005722046,-0.8965499997138977,-0.9174673557281494,-0.86760413646698,-0.9075989723205566,-0.9116586446762084,-0.921971559524536,-0.8976345658302307,-0.8958747982978821,-0.9308902621269226,-0.924508273601532,-0.9296990036964417,-0.927612841129303
-0.5578552484512329,-0.4954483211040497,-0.5072242617607117,-0.4831750988960266,-0.4762408435344696,-0.4775652587413788,-0.4530891478061676,-0.454771637916565,-0.4325659871101379,-0.4750003814697266,-0.4648454487323761,-0.4378397762775421,-0.49679234623909,-0.4788361191749573,-0.5090075731277466,-0.5024967193603516,-0.49844890832901,-0.5267990827560425,-0.5280435085296631,-0.4410422444343567,-0.5006255507469177,-0.5292872190475464,-0.5200825333595276,-0.5088842511177063,-0.5172580480575562,-0.5166355967521667,-0.4567973613739014,-0.5144319534301758,-0.5180452466011047,-0.4968309700489044,-0.4879931509494782,-0.5174051523208618,-0.4985685050487518,-0.4908374845981598,-0.4367783665657044,-0.4635365605354309,2002-07-30,-0.9135721325874328,-0.933111608028412,-0.9365025758743286,-0.9138711094856262,-0.8604569435119629,-0.912566304206848,-0.9309107065200806,-0.8657675385475159,-0.8695299029350281,-0.8692737817764282,-0.868597686290741,-0.8700090050697327,-0.8968112468719482,-0.8739463090896606,-0.8485022783279419,-0.8827235698699951,-0.8687161207199097,-0.8481934070587158,-0.8879870772361755,-0.826363205909729,-0.8726379871368408,-0.8744570016860962,-0.9035808444023132,-0.8867676854133606,-0.8903966546058655,-0.9192221164703368,-0.8688699007034302,-0.9116762280464172,-0.9130980372428894,-0.921467661857605,-0.9037336111068726,-0.9016027450561525,-0.9341162443161012,-0.926465094089508,-0.9309628009796144,-0.9313079714775084
-0.5491814613342285,-0.4950516819953919,-0.4994373023509979,-0.4595356285572052,-0.4795413315296173,-0.4764447212219238,-0.440202921628952,-0.456016480922699,-0.42834618687629705,-0.4737465679645538,-0.4534320235252381,-0.4363243877887726,-0.4950295090675354,-0.4828223288059234,-0.493014395236969,-0.4998553693294525,-0.4999657571315765,-0.5046523809432983,-0.4904938042163849,-0.4122351408004761,-0.4992367029190064,-0.4935771524906158,-0.4915794134140015,-0.5046606063842773,-0.4977178871631622,-0.4872976839542389,-0.4405043125152588,-0.5086113214492798,-0.5037107467651367,-0.4844460189342499,-0.4690691232681274,-0.5133686065673828,-0.4943048059940338,-0.4833586812019348,-0.45813372731208796,-0.5019544363021851,2002-07-31,-0.917012095451355,-0.9427655935287476,-0.9353559017181396,-0.9154471755027772,-0.8670782446861267,-0.9153857231140136,-0.9342575073242188,-0.8696834444999695,-0.8733177185058594,-0.8744990825653076,-0.8759387731552124,-0.8689287900924683,-0.9063796997070312,-0.8837221264839172,-0.859605073928833,-0.8893893957138062,-0.8803999423980713,-0.863418459892273,-0.8939630389213562,-0.8280209898948669,-0.8847544193267822,-0.8822988867759705,-0.9095491766929626,-0.896337628364563,-0.8990076780319214,-0.9219239950180054,-0.8687084317207336,-0.9123663306236268,-0.9179545640945436,-0.92526376247406,-0.904910445213318,-0.9046971797943116,-0.9371291399002076,-0.9227357506752014,-0.9224687218666076,-0.9256408214569092
-0.5508749485015869,-0.4989679157733917,-0.5025785565376282,-0.4628066122531891,-0.4836603701114655,-0.4794953167438507,-0.4446179866790772,-0.4605613648891449,-0.4331531226634979,-0.4782254695892334,-0.4496005475521088,-0.42704838514328,-0.5042325258255005,-0.4781195223331451,-0.47919562458992,-0.5081144571304321,-0.4893299043178558,-0.5021948218345642,-0.4919902682304382,-0.4138279855251312,-0.499267190694809,-0.5077056884765625,-0.4916684329509735,-0.5080548524856567,-0.5102600455284119,-0.4957719743251801,-0.43926066160202026,-0.5126733779907227,-0.5174407958984375,-0.4871002733707428,-0.4665547609329224,-0.5114015340805054,-0.4962242245674133,-0.4759103059768677,-0.44280913472175604,-0.4631976187229157,2002-08-01,-0.9249206781387328,-0.9537591338157654,-0.9327031970024108,-0.9189184308052064,-0.8722901940345764,-0.922904372215271,-0.9406004548072816,-0.8728861808776855,-0.8813729882240295,-0.8723371624946594,-0.8762607574462891,-0.8684700727462769,-0.8981379866600037,-0.8827000856399536,-0.8585174083709717,-0.882099449634552,-0.8801161646842957,-0.8637385964393616,-0.8966599702835083,-0.8338146805763245,-0.8827676773071289,-0.8842347860336304,-0.9135992527008056,-0.8897233009338379,-0.8898640275001526,-0.922236442565918,-0.876206636428833,-0.9108229279518129,-0.91126811504364,-0.9118028283119202,-0.9076634049415588,-0.909096360206604,-0.9322102665901184,-0.9175841808319092,-0.9108548164367676,-0.9191956520080566
-0.5451696515083313,-0.4934025406837464,-0.4973190426826477,-0.4564416408538818,-0.4777691960334778,-0.4741314351558685,-0.43771567940711975,-0.4538618922233582,-0.4271376430988312,-0.468374490737915,-0.4460205733776093,-0.4250440895557404,-0.4905346035957336,-0.4727264046669006,-0.4858066439628601,-0.4962666034698486,-0.4845972657203674,-0.5004030466079712,-0.5040034651756287,-0.4157896339893341,-0.489385336637497,-0.5065541267395021,-0.5002182126045227,-0.4970261156558991,-0.5023055076599121,-0.4996794164180756,-0.44748201966285706,-0.5117083191871643,-0.5091825723648071,-0.4859737455844879,-0.4756433367729187,-0.5164700746536255,-0.495161235332489,-0.4862498641014099,-0.4511775970458984,-0.4858252108097077,2002-08-02,-0.9393228888511658,-0.9668362736701964,-0.9344871640205384,-0.9280961751937866,-0.880128026008606,-0.9327959418296814,-0.9504349827766418,-0.8783093690872192,-0.8858121633529663,-0.8781830072402954,-0.8784759044647217,-0.8712475895881653,-0.9094311594963074,-0.8833749890327454,-0.8593003153800964,-0.8882790803909302,-0.8804163932800293,-0.8668454885482788,-0.8943818211555481,-0.8337088227272034,-0.8915379643440247,-0.8903486132621765,-0.9104016423225404,-0.8969061970710754,-0.9005482792854309,-0.9192640781402588,-0.8771445155143738,-0.9078298807144164,-0.9130415320396424,-0.9193906188011168,-0.9023088812828064,-0.9073321223258972,-0.9302866458892822,-0.9187179803848268,-0.9034423232078552,-0.9124190807342528
-0.5467503070831299,-0.4931143522262573,-0.4973931014537811,-0.457417756319046,-0.4747056663036346,-0.4730920195579529,-0.4370378851890564,-0.4500142931938171,-0.4270979166030884,-0.4555757343769074,-0.43796855211257935,-0.4204821288585663,-0.4741311967372894,-0.4633432924747467,-0.4676345884799957,-0.4828160405158997,-0.47045037150383,-0.4723897576332092,-0.4686322510242462,-0.399023175239563,-0.4758853614330292,-0.4780031442642212,-0.4731643199920654,-0.4833579659461975,-0.4867788851261139,-0.4771499931812286,-0.4267764687538147,-0.4975135624408722,-0.4957901835441589,-0.47233700752258295,-0.4548363089561462,-0.4992451667785645,-0.4825513064861298,-0.4678620398044586,-0.4398646652698517,-0.4674849212169647,2002-08-03,-0.9540538191795348,-0.9789599180221558,-0.9406469464302064,-0.9405176043510436,-0.8896399736404419,-0.9355969429016112,-0.963708996772766,-0.8871210813522339,-0.8819561600685121,-0.8851711750030518,-0.886292040348053,-0.8772717714309692,-0.9040467739105223,-0.8887568116188049,-0.8704098463058472,-0.8835392594337463,-0.8830424547195435,-0.8758015036582947,-0.9045202732086182,-0.843230664730072,-0.8887640833854675,-0.8954273462295532,-0.91797935962677,-0.889469563961029,-0.8971179127693176,-0.9262288212776184,-0.8826735615730286,-0.90853351354599,-0.9131038784980774,-0.9124100804328918,-0.9048030972480774,-0.9070695042610168,-0.9301922917366028,-0.9176737070083618,-0.9019374251365662,-0.9098084568977356
-0.5434495210647583,-0.4915089905261994,-0.494075357913971,-0.4541318714618683,-0.471363514661789,-0.4696946144104004,-0.43458130955696106,-0.4465943872928619,-0.4244435429573059,-0.448578417301178,-0.42764386534690857,-0.4074691832065582,-0.4677065014839173,-0.4516955316066742,-0.4456886053085327,-0.4772597551345825,-0.4501414000988007,-0.4512729942798615,-0.4587160050868988,-0.3906437158584595,-0.4614716470241546,-0.4696870148181915,-0.4647647738456726,-0.4735261797904968,-0.4812738597393036,-0.4720973968505859,-0.4195574820041657,-0.4972995817661285,-0.4951636493206024,-0.4674989283084869,-0.4491353929042816,-0.4978734254837036,-0.4788339734077454,-0.4622666239738464,-0.4315845370292664,-0.4538053274154663,2002-08-04,-0.9661232233047484,-0.9885398149490356,-0.9459471702575684,-0.9513693451881408,-0.8980292081832886,-0.9274696707725524,-0.9757379293441772,-0.8919410705566406,-0.8707638382911682,-0.8907997012138367,-0.8900483846664429,-0.8856297731399536,-0.9045847058296204,-0.8872436881065369,-0.8663044571876526,-0.8844785690307617,-0.8806748390197754,-0.8679015040397644,-0.8979849219322205,-0.8445202708244324,-0.8867856860160828,-0.8904706239700317,-0.915238618850708,-0.8859715461730957,-0.901056468486786,-0.9252325892448424,-0.8854193091392517,-0.9044293761253356,-0.9130749106407166,-0.9161388278007508,-0.904429852962494,-0.9030714631080629,-0.92646062374115,-0.9183532595634459,-0.8982705473899841,-0.9050372838974
