POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF
76.04_18.72;0.00018253536661194395;0.012158281699653519;42.6664;-4.4125685472565613e+30;0.00026125194650752546;0.013383366122705503;30.437433333333335;-1.3421017476240356e+30;7.87165798955815e-05;0.0012250844230519836;-12.228966666666668;-3.070466799632526e+30
75.84_18.72;0.00029527638340610203;0.015045620281760392;48.254;-1.0314658567339037e+31;0.0004540914334752802;0.01755024030391543;41.307166666666674;-5.329542584449323e+30;0.00015881505006917816;0.0025046200221550373;-6.946833333333323;-4.9851159828897143e+30
75.64_18.72;0.00029527638340610203;0.015045620281760392;48.254;-1.0314658567339037e+31;0.00046210153108729494;0.017701008877663366;41.08793333333334;-5.517611567137194e+30;0.0001668251476811929;0.0026553885959029744;-7.166066666666659;-4.797047000201844e+30
75.44_18.72;0.0003377625283043322;0.015802155471289697;38.619400000000006;-4.822276402940126e+30;0.0006421082518076527;0.02075118541376443;37.16830000000001;-3.3037184758501066e+30;0.0003043457235033205;0.004949029942474734;-1.4510999999999967;-1.5185579270900195e+30
75.24_18.72;0.0003536772690232263;0.01609143017998873;39.51546666666666;-1.5442777692537875e+31;0.0006397301267284408;0.020898744111375177;39.1382;-7.385255736826211e+30;0.0002860528577052145;0.004807313931386448;-0.37726666666666375;-8.057521955711664e+30
75.04_18.72;0.00037976377397677625;0.01656866117287044;55.16116666666666;-1.86173631413178e+31;0.0007472203501194551;0.02267036437515483;52.22886666666667;-1.0806149402874147e+31;0.0003674565761426788;0.006101703202284391;-2.932299999999991;-7.811213738443652e+30
74.84_18.72;0.00034833756682712896;0.015859333247115522;44.0762;-3.6223478283408797e+30;0.000746386577938915;0.022720451484798877;44.49986666666667;-3.529128341823558e+30;0.000398049011111786;0.006861118237683355;0.4236666666666693;-9.32194865173218e+28
74.04_18.72;0.0003981068516817411;0.01671748766157853;19.647933333333338;-1.5470181454068705e+31;0.0005347105534736967;0.017923627163779047;2.020033333333337;-2.61846320967228e+31;0.00013660370179195556;0.0012061395022005157;-17.6279;1.0714450642654094e+31
77.24_19.72;0.00018892034201854576;0.01154118879960546;18.99096666666667;-5.945851893924667e+29;0.00019411433384913286;0.010295893683055243;19.516133333333332;-1.2051781880102346e+30;5.193991830587105e-06;-0.0012452951165502178;0.5251666666666637;6.105929986177679e+29
77.04_19.72;0.00018376141526918252;0.01145292371696752;19.602899999999995;-8.114108614822642e+29;0.00022358407536467192;0.011784762436810332;21.212833333333336;-9.26254847330381e+29;3.9822660095489403e-05;0.0003318387198428113;1.6099333333333412;1.1484398584811674e+29
76.84_19.72;0.00018376141526918252;0.01145292371696752;19.602899999999995;-8.114108614822642e+29;0.0002606390824605771;0.013191524344630863;22.743466666666663;-1.0507613021775192e+30;7.68776671913946e-05;0.001738600627663343;3.1405666666666683;2.39350440695255e+29
76.64_19.72;0.00017367898510871848;0.011656575859519213;23.986900000000006;-1.5500985709537867e+30;0.0002635380724786748;0.01328449593385056;25.341333333333335;-2.583505666753292e+30;8.985908736995634e-05;0.0016279200743313463;1.3544333333333292;1.0334070957995055e+30
76.44_19.72;0.00018190033586172122;0.012232888071234868;38.081599999999995;-6.158421515077949e+30;0.0002029677410411123;0.011679427870901883;30.405066666666666;-3.2550765747082853e+30;2.106740517939109e-05;-0.000553460200332985;-7.676533333333328;-2.903344940369664e+30
76.24_19.72;0.00018190033586172122;0.012232888071234868;38.081599999999995;-6.158421515077949e+30;0.00027780029500154617;0.01318153223829543;28.043233333333333;-2.0722770191638613e+30;9.589995913982495e-05;0.0009486441670605618;-10.038366666666661;-4.086144495914088e+30
76.04_19.72;0.00024021713080233246;0.013684683457438689;48.04216666666666;-1.2149011711913708e+31;0.00033672476997777696;0.01503836796262931;37.21743333333334;-4.323219689639122e+30;9.65076391754445e-05;0.001353684505190621;-10.82473333333332;-7.825792022274586e+30
75.84_19.72;0.00029075849555506905;0.014941639161440031;58.902566666666665;-7.647854298709246e+30;0.00034340177387683746;0.015403588425596883;45.79186666666667;-3.882591071166693e+30;5.2643278321768414e-05;0.00046194926415685234;-13.110699999999994;-3.765263227542553e+30
75.64_19.72;0.00038873940614627577;0.017043002311372447;4.4203666666666654;-2.726636894567818e+31;0.0005495708659408636;0.019061133143167076;4.680966666666669;-1.742224185000313e+31;0.00016083145979458783;0.0020181308317946296;0.2606000000000037;-9.844127095675051e+30
75.44_19.72;0.00038408889326216447;0.016893735418920034;49.968266666666665;-7.095997386602561e+30;0.0006104768569913645;0.020413425232511443;44.956766666666674;-4.070328017026609e+30;0.0002263879637292;0.003519689813591409;-5.011499999999991;-3.025669369575952e+30
75.24_19.72;0.00038408889326216447;0.016893735418920034;49.968266666666665;-7.095997386602561e+30;0.0006283863270716376;0.020750620450357322;46.031733333333335;-4.411220058146011e+30;0.0002442974338094731;0.0038568850314372877;-3.9365333333333297;-2.68477732845655e+30
75.04_19.72;0.00039610608999362233;0.017018624112728933;95.61933333333333;-1.2750663452441997e+31;0.0006999970189195718;0.021859656175247193;77.27633333333331;-1.2410669835286012e+31;0.0003038909289259495;0.00484103206251826;-18.343000000000018;-3.3999361715598484e+29
74.84_19.72;0.0003909093238079156;0.016776630834184812;77.01966666666664;-1.0835922171393842e+31;0.0007251258664577326;0.02228868369252055;66.16553333333334;-8.316858057345204e+30;0.000334216542649817;0.005512052858335739;-10.854133333333294;-2.5190641140486376e+30
74.64_19.72;0.0003887257786604117;0.016375815133366774;44.73136666666666;-1.5184920076583953e+30;0.000761938155676217;0.022870763799078948;49.757499999999986;-3.7348765939994835e+30;0.00037321237701580534;0.006494948665712173;5.026133333333327;2.2163845863410882e+30
74.24_19.72;0.0003945439883525493;0.016305808314617427;44.99166666666666;-9.581747647872057e+30;0.0007960704367090601;0.022265205712567633;46.044533333333334;-4.7569057098984926e+30;0.00040152644835651086;0.005959397397950206;1.0528666666666737;-4.824841937973565e+30
74.04_19.72;0.00039360457357940216;0.01659969962225153;30.537266666666667;-1.0342022395152877e+31;0.0005165614463258099;0.017154908135556958;64.30866666666667;-8.088856381688548e+30;0.00012295687274640772;0.0005552085133054274;33.7714;-2.253166013464328e+30
73.84_19.72;0.000383550230959296;0.01655896787258587;25.038666666666664;-7.166656856391346e+30;0.0005340868461201192;0.01777028115263288;-12.189199999999998;-2.4374361693589494e+30;0.0001505366151608232;0.001211313280047012;-12.849466666666666;-4.7292206870323965e+30
76.84_20.72;0.00014226425712203587;0.010224596762071731;17.6491;-5.569917458989705e+29;0.0001545836513272017;0.00982956570898441;17.40383333333333;-5.0418903355463084e+29;1.2319394205165826e-05;-0.00039503105308732155;-0.2452666666666694;-5.280271234433964e+28
76.64_20.72;0.00017353329197847847;0.011755911734858963;25.90576666666667;-1.8160685315391407e+30;0.00017114075938522993;0.010600543358542368;27.657533333333333;-4.898636310634872e+30;-2.3925325932485427e-06;-0.0011553683763165946;1.751766666666665;3.0825677790957315e+30
76.44_20.72;0.00019454575711119366;0.012529595560773375;32.05546666666666;-5.727512395481375e+30;0.0002180523833110715;0.011941155455558322;27.816866666666662;-9.594493653282552e+30;2.3506626199877828e-05;-0.0005884401052150528;-4.238599999999998;3.866981257801177e+30
76.24_20.72;0.0002140276287650129;0.0130375857079302;41.77699999999998;-9.292163273818339e+30;0.0002795544391244084;0.01338193024538588;33.75003333333333;-2.3787255016210366e+30;6.55268103593955e-05;0.00034434453745568055;-8.026966666666652;-6.913437772197302e+30
76.04_20.72;0.00031603346971266065;0.015529355391059598;60.6155;-1.0217928862347375e+31;0.0004566628155533888;0.017473428924344402;49.14146666666667;-6.474761926841178e+30;0.00014062934584072815;0.0019440735332848045;-11.474033333333324;-3.7431669355061974e+30
75.84_20.72;0.00031603346971266065;0.015529355391059598;60.6155;-1.0217928862347375e+31;0.0003587904559041914;0.015740818857399117;45.86436666666666;-5.856269071467681e+30;4.275698619153075e-05;0.00021146346633951936;-14.751133333333335;-4.3616597908796937e+30
75.64_20.72;0.0003981775738780728;0.017314035452696535;20.2558;-2.5672491425146606e+31;0.000531527008167006;0.01928306591253561;15.942833333333331;-1.7769988599984295e+31;0.00013334943428893316;0.0019690304598390766;-4.31296666666667;-7.90250282516231e+30
75.44_20.72;0.0004040251906902984;0.01738152819686455;12.024933333333339;-3.17045693658539e+31;0.0005553426091864593;0.019639650410764344;9.268466666666663;-2.188488952225443e+31;0.0001513174184961609;0.002258122213899795;-2.7564666666666753;-9.819679843599472e+30
75.24_20.72;0.0003942908027775985;0.01717145928181323;101.28713333333333;-1.195888855783488e+31;0.0005934040874818416;0.020334756365112186;89.58330000000001;-5.513317400247153e+30;0.0001991132847042431;0.003163297083298957;-11.703833333333321;-6.445571157587728e+30
75.04_20.72;0.0003600088904997358;0.016249969025689554;62.60223333333334;-2.7645084754263054e+31;0.000622249652670314;0.020342668274958946;52.048766666666666;-1.5253166013834675e+31;0.00026224076217057823;0.004092699249269392;-10.553466666666672;-1.239191874042838e+31
74.84_20.72;0.0003600088904997358;0.016249969025689554;62.60223333333334;-2.7645084754263054e+31;0.0006246745494860838;0.020069694617052557;51.34356666666667;-1.6058777771156717e+31;0.000264665658986348;0.003819725591363003;-11.25866666666667;-1.1586306983106337e+31
74.64_20.72;0.0003325591125114674;0.014979435934147557;66.93033333333334;-2.2684453025397833e+30;0.0006774841210402128;0.02056496528375065;55.974366666666675;-2.849557895253172e+30;0.0003449250085287454;0.005585529349603092;-10.955966666666662;5.811125927133889e+29
74.44_20.72;0.00034377532062703045;0.015200698114562766;-201.30096666666662;-7.981778678070047e+29;0.0006940273042495276;0.020743320574808204;-108.09106666666668;-2.211059781369537e+30;0.0003502519836224972;0.005542622460245438;-93.20989999999995;1.4128819135625324e+30
74.24_20.72;0.0003935083379059305;0.016469506267864725;16.3431;-2.0889437458629762e+30;0.0005842684595338488;0.018841427778381912;27.240333333333336;-7.222264145836511e+30;0.0001907601216279183;0.0023719215105171866;10.897233333333336;5.133320399973535e+30
74.04_20.72;0.0004182096663904112;0.017353574307477134;30.17836666666667;-5.528962739880843e+30;0.0005028517149430002;0.017214339098480826;-15.970933333333324;-2.767235513606356e+30;8.464204855258904e-05;-0.0001392352089963078;-14.207433333333345;-2.7617272262744875e+30
73.84_20.72;0.00041540013741626816;0.017422620264278942;-107.1295;-3.999242062875656e+30;0.0009834133229006193;0.025947070088012048;17.8641;-7.20554972469988e+30;0.0005680131854843511;0.008524449823733106;-89.2654;3.206307661824224e+30
73.64_20.72;0.0003474920153374659;0.016075503204094073;-69.38829999999999;-3.6972933738059477e+30;0.0013284712594329713;0.03251187690694933;17.169733333333333;-7.057001058920665e+30;0.0009809792440955054;0.016436373702855257;-52.21856666666665;3.359707685114718e+30
76.64_21.72;0.00012224581637654554;0.00936463451264339;17.14556666666667;-6.498691053673561e+29;0.0001485976430027902;0.009079781003619338;16.4303;-6.91512714907777e+29;2.6351826626244646e-05;-0.0002848535090240519;-0.7152666666666718;4.164360954042094e+28
76.44_21.72;0.00021768948616468628;0.013080370908672995;34.2281;-4.217090182474378e+30;0.0002233398412776624;0.012109962526496569;32.11786666666667;-4.338007054669195e+30;5.650355112976136e-06;-0.0009704083821764267;-2.1102333333333263;1.2091687219481691e+29
76.24_21.72;0.0002619823823939658;0.014216559333342225;38.5855;-8.776038727309449e+30;0.0003554826212105869;0.014781533619333926;31.690433333333328;-7.765804128500619e+30;9.35002388166211e-05;0.0005649742859917001;-6.895066666666676;-1.0102345988088304e+30
76.04_21.72;0.0002786711687966049;0.01463299481509685;40.569633333333336;-1.0160057812801834e+31;0.0003304125945950938;0.014642605933329658;32.24830000000001;-8.004967948332078e+30;5.1741425798488866e-05;9.611118232808608e-06;-8.321333333333328;-2.155089864469756e+30
75.84_21.72;0.0003345183224802588;0.01605545735131257;51.282233333333345;-1.0270634224590291e+31;0.0004084494627412786;0.016715716513647515;41.0936;-5.637770102018773e+30;7.393114026101977e-05;0.0006602591623349439;-10.188633333333343;-4.632864122571518e+30
75.64_21.72;0.00035362373868632485;0.016458905344028923;47.573266666666676;-2.104916226521955e+31;0.00045592349775812606;0.017866289890743327;40.48236666666665;-1.5219133811615648e+31;0.00010229975907180121;0.001407384546714404;-7.090900000000026;-5.830028453603901e+30
75.44_21.72;0.00035362373868632485;0.016458905344028923;47.573266666666676;-2.104916226521955e+31;0.0004517061855048805;0.017727991031964836;40.76456666666666;-1.6295425855654276e+31;9.808244681855567e-05;0.0012690856879359128;-6.808700000000016;-4.7537364095652736e+30
75.24_21.72;0.0003493454413419755;0.01628531165372343;38.86993333333334;-1.0533830764363948e+31;0.0005091193091241545;0.01857785667467409;35.57936666666667;-5.457990531770008e+30;0.000159773867782179;0.0022925450209506613;-3.2905666666666704;-5.07584023259394e+30
75.04_21.72;0.0003287616712486115;0.015288261524834932;32.43793333333333;-8.37537385705419e+30;0.0005454364079905416;0.018648614535182077;31.7556;-4.0289071845028104e+30;0.00021667473674193008;0.003360353010347145;-0.6823333333333323;-4.3464666725513796e+30
74.84_21.72;0.00032322274850258854;0.01496203558822982;34.13526666666667;-9.351946772591985e+30;0.0005537039225822133;0.01822643737801076;33.06346666666666;-4.627572425671647e+30;0.00023048117407962478;0.0032644017897809404;-1.0718000000000103;-4.7243743469203386e+30
74.64_21.72;0.0003321297685033776;0.014936633281805249;69.12689999999999;-7.736159656594138e+29;0.0005052253601857474;0.017226011313830576;59.217499999999994;-1.1780720990930217e+30;0.00017309559168236983;0.0022893780320253267;-9.909399999999998;4.044561334336079e+29
74.44_21.72;0.0003321297685033776;0.014936633281805249;69.12689999999999;-7.736159656594138e+29;0.0005898321429519644;0.018804013638858842;61.81706666666666;-1.276953966842278e+30;0.0002577023744485868;0.0038673803570535934;-7.30983333333333;5.033380011828641e+29
74.24_21.72;0.0004217640706331205;0.017269561479359517;31.935766666666666;-8.766558372438237e+30;0.000649722640883856;0.019907008686242452;35.588899999999995;-8.104471795388799e+30;0.00022795857025073552;0.0026374472068829355;3.6531333333333293;-6.62086577049438e+29
74.04_21.72;0.00040915025090497025;0.017193982839327614;28.119933333333332;-4.490751474892356e+31;0.000878010221749903;0.02320637936980933;36.72923333333333;-1.376804441058649e+31;0.00046885997084493273;0.006012396530481717;8.609300000000001;-3.113947033833707e+31
73.84_21.72;0.0003886713005521487;0.016772927670841483;-65.75783333333334;-3.413077067128813e+30;0.0012203149298548183;0.028293962182650397;-17.93313333333333;-1.0517544055946671e+31;0.0008316436293026696;0.011521034511808914;-47.82470000000001;7.104466988817858e+30
73.64_21.72;0.00030125337199584057;0.01451745584464752;-64.92613333333333;-4.047697603798482e+31;0.0007644524043216566;0.02266647484758755;17.927899999999998;-3.1987930575779316e+30;0.000463199032325816;0.00814901900294003;-46.99823333333333;-3.7278182980406885e+31
76.64_22.72;0.00023225660918572906;0.013482327110991704;34.95426666666667;-1.7962770177122724e+30;0.00021984251124258393;0.012059984873902255;33.9981;-1.4581553181296448e+30;-1.2414097943145138e-05;-0.0014223422370894488;-0.9561666666666682;-3.381216995826277e+29
76.44_22.72;0.00028527493621115555;0.014826633042511896;39.861999999999995;-7.543508911232569e+30;0.0002984701501025296;0.014003928489245697;36.566599999999994;-1.1556237326493868e+31;1.3195213891374039e-05;-0.000822704553266199;-3.2954000000000008;4.0127284152612996e+30
76.24_22.72;0.00028640402645822464;0.014829943953931184;35.23006666666667;-3.1023926385732675e+30;0.00028832178657982034;0.01380111644189341;31.352533333333334;-3.38604090502429e+30;1.9177601215957006e-06;-0.0010288275120377745;-3.8775333333333393;2.8364826645102226e+29
76.04_22.72;0.0002991151906600283;0.015063796180521286;28.15233333333334;-1.230505983918299e+30;0.0002712930596342827;0.013320521973204928;25.18973333333333;-8.412967337682721e+29;-2.7822131025745638e-05;-0.001743274207316358;-2.962600000000009;-3.892092501500269e+29
75.84_22.72;0.00029201221173972555;0.014700525264987755;25.087133333333334;-2.0663318629693796e+30;0.0003173319332575693;0.014363075080199248;22.804166666666667;-2.0478825967717568e+30;2.5319721517843728e-05;-0.00033745018478850697;-2.282966666666667;-1.8449266197622736e+28
75.64_22.72;0.00030016462630368736;0.015020856652728249;28.055533333333337;-1.1550067885142913e+30;0.00029742227206462434;0.013998433090020027;24.739633333333327;-6.836682754795889e+29;-2.7423542390630183e-06;-0.0010224235627082218;-3.31590000000001;-4.713385130347024e+29
75.44_22.72;0.0003179044360462738;0.015415505975269117;28.135033333333332;-2.231699487496253e+30;0.0003794209675630534;0.015808120908775383;26.25066666666667;-1.8040018521029276e+30;6.15165315167796e-05;0.00039261493350626654;-1.8843666666666614;-4.276976353933256e+29
75.24_22.72;0.0003288655005577501;0.015405842030257409;27.909799999999997;-9.947631567937086e+29;0.0004498821136427816;0.016916855565640463;27.57663333333333;-1.5688119450112128e+30;0.00012101661308503147;0.0015110135353830541;-0.33316666666666706;5.740487882175042e+29
75.04_22.72;0.0003288655005577501;0.015405842030257409;27.909799999999997;-9.947631567937086e+29;0.0005171790698965769;0.01784262984358681;27.963566666666665;-1.6950386012763512e+30;0.0001883135693388268;0.0024367878133294014;0.05376666666666807;7.002754444826426e+29
74.84_22.72;0.0003253897544880142;0.014643081565225735;34.989266666666666;-7.544600195635962e+30;0.000539089727016996;0.017236497855494953;34.31003333333334;-5.059984395291519e+30;0.00021369997252898175;0.002593416290269218;-0.6792333333333289;-2.4846158003444427e+30
74.64_22.72;0.00034807042438847994;0.015093699943031303;131.23763333333335;-1.0416131957267884e+30;0.0005375753774280301;0.017066811000404025;133.1238;-2.6901948035499056e+30;0.00018950495303955017;0.0019731110573727225;1.8861666666666395;1.6485816078231174e+30
74.44_22.72;0.00034807042438847994;0.015093699943031303;131.23763333333335;-1.0416131957267884e+30;0.0005459360050275203;0.01699358357147117;136.85136666666668;-2.9461900824777707e+30;0.00019786558063904035;0.001899883628439866;5.613733333333329;1.9045768867509825e+30
74.24_22.72;0.00039567842252003594;0.016642382528647238;32.70686666666667;-4.3084595480712826e+30;0.0006494639309124401;0.01929131675018464;36.082899999999995;-6.687326918726201e+30;0.00025378550839240415;0.0026489342215374016;3.376033333333325;2.3788673706549184e+30
74.04_22.72;0.0003716710649537712;0.016160670492181554;-9.554966666666665;-1.5385172232002877e+31;0.0006922628225597778;0.020236246972342307;21.695299999999996;-3.820304884042784e+30;0.0003205917576060066;0.004075576480160752;12.14033333333333;-1.1564867347960093e+31
73.84_22.72;0.00033517579551397127;0.015106091592107887;-21.018966666666667;-1.4354157297794465e+31;0.0004655924930233684;0.01511268335376546;-4.662366666666668;-4.7923610612272945e+30;0.00013041669750939714;6.591761657572318e-06;-16.3566;-9.56179623656717e+30
76.84_23.72;0.0002350956716027944;0.013544334893264651;30.066300000000002;-3.220490929327846e+30;0.00026201192706159333;0.013225934863457437;33.93203333333334;-6.50504417083617e+30;2.691625545879893e-05;-0.0003184000298072139;3.865733333333335;3.284553241508324e+30
76.64_23.72;0.00024099685415867372;0.013681039602022995;27.650566666666656;-1.326442710140707e+30;0.00023487722475415301;0.012348561410475488;28.276599999999995;-1.2777358009087875e+30;-6.1196294045207035e-06;-0.0013324781915475068;0.6260333333333392;-4.870690923191955e+28
76.44_23.72;0.00024099685415867372;0.013681039602022995;27.650566666666656;-1.326442710140707e+30;0.00021880665351577068;0.012035948902995515;24.856566666666666;-8.929399535014091e+29;-2.2190200642903038e-05;-0.00164509069902748;-2.79399999999999;-4.3350275663929795e+29
76.24_23.72;0.00026222020427031217;0.014130394052119109;23.768133333333335;-1.1675326992480486e+30;0.00024184632418078897;0.012427640566282995;20.163033333333335;-1.2702296924425324e+30;-2.0373880089523194e-05;-0.001702753485836114;-3.6051;1.0269699319448379e+29
76.04_23.72;0.0003030743648099624;0.014772350597638107;20.767300000000002;-9.189106512390469e+29;0.0002447318279863488;0.011890662249069277;16.465800000000005;-8.121589367159514e+29;-5.834253682361363e-05;-0.0028816883485688304;-4.301499999999997;-1.067517145230955e+29
75.84_23.72;0.00034145727782620923;0.015448332960846054;22.399466666666665;-1.0921561445383652e+30;0.0002589472407114084;0.012150123130336732;19.089766666666662;-1.0786866270008507e+30;-8.251003711480081e-05;-0.0032982098305093226;-3.309700000000003;-1.34695175375145e+28
75.64_23.72;0.00034145727782620923;0.015448332960846054;22.399466666666665;-1.0921561445383652e+30;0.00034090892248074886;0.013678865029221282;19.21676666666667;-9.263206513445495e+29;-5.483553454603681e-07;-0.0017694679316247724;-3.182699999999997;-1.6583549319381573e+29
75.44_23.72;0.000364473922164056;0.015915136473863143;24.536233333333332;-1.57081562816626e+30;0.0004387855998338746;0.015992036794993274;23.371933333333335;-1.1056220167866268e+30;7.431167766981862e-05;7.69003211301307e-05;-1.1642999999999972;-4.651936113796331e+29
75.24_23.72;0.0003291708957917583;0.014971627960173255;29.142033333333337;-2.1280596517618112e+30;0.0004684132358169387;0.016118580687603995;28.440566666666665;-1.9371481857044197e+30;0.0001392423400251804;0.0011469527274307403;-0.701466666666672;-1.909114660573914e+29
75.04_23.72;0.00032169814974054894;0.014721490133085527;33.27703333333333;-9.793125693591496e+29;0.00046410712868597204;0.01609743638058108;32.903400000000005;-2.0411488048301072e+30;0.0001424089789454231;0.001375946247495553;-0.3736333333333235;1.0618362354709577e+30
74.84_23.72;0.00033602780617971427;0.014898023457812834;-284.4046666666666;-6.976579413482555e+29;0.0004966714770756353;0.01657463603896728;-230.9954666666667;-1.2977484074161876e+30;0.00016064367089592098;0.0016766125811544467;-53.40919999999994;6.0009046606793204e+29
74.64_23.72;0.0003639466067372652;0.015802985199797108;15.218333333333334;-8.908665647415554e+29;0.0004948500275326767;0.016573148744990936;16.861266666666662;-8.918354645628372e+29;0.00013090342079541146;0.0007701635451938284;1.6429333333333282;9.688998212817405e+26
74.44_23.72;0.000381294745305418;0.01630177732508091;22.80623333333333;-1.801919804624512e+30;0.0005738274325006145;0.018160778298140282;24.83036666666667;-1.3259010959798016e+30;0.0001925326871951965;0.0018590009730593722;2.0241333333333387;-4.760187086447104e+29
74.24_23.72;0.0004270487937248145;0.017583731905840158;2749.2413;-2.6982834221382257e+31;0.0006093130490753756;0.01883388313377909;313.4269333333333;-1.0823471018918597e+32;0.00018226425535056108;0.001250151227938933;-2435.814366666667;8.125187596780373e+31
77.24_24.72;0.00011070300747736294;0.008075873491486084;14.3365;-5.773308076742982e+29;0.00017104991769219962;0.009563543429499638;17.409166666666668;-9.093417090088984e+29;6.0346910214836684e-05;0.0014876699380135545;3.0726666666666684;3.320109013346002e+29
77.04_24.72;0.00021704255359611204;0.012788455758060637;26.81623333333333;-3.426822819254939e+30;0.0002644078728661512;0.013098275471747295;32.8141;-6.034988927812398e+30;4.736531927003915e-05;0.00030981971368665776;5.997866666666674;2.6081661085574593e+30
76.84_24.72;0.00022846619368294854;0.013494724806716577;24.819466666666667;-1.4286948126891174e+30;0.00022117016764582742;0.01226821918359106;24.81793333333333;-2.022524520434108e+30;-7.296026037121114e-06;-0.0012265056231255175;-0.0015333333333380494;5.9382970774499064e+29
76.64_24.72;0.00022846619368294854;0.013494724806716577;24.819466666666667;-1.4286948126891174e+30;0.00021843834341048023;0.012018830401590071;24.052666666666664;-1.884127523851917e+30;-1.002785027246831e-05;-0.0014758944051265054;-0.7668000000000035;4.554327111627997e+29
76.44_24.72;0.00019107929577859162;0.012267799458781514;18.73886666666666;-6.918633558395207e+29;0.00018376975430322488;0.010599916018754615;16.99313333333333;-7.710249164438885e+29;-7.3095414753667355e-06;-0.0016678834400268988;-1.7457333333333303;7.916156060436785e+28
76.24_24.72;0.00028011134250733964;0.014270207212373938;19.39426666666667;-6.417346875297977e+29;0.00020896280433246037;0.011344918094922964;16.179266666666667;-7.181125822193549e+29;-7.114853817487927e-05;-0.0029252891174509736;-3.2150000000000034;7.63778946895572e+28
76.04_24.72;0.00028011134250733964;0.014270207212373938;19.39426666666667;-6.417346875297977e+29;0.0001961280612479076;0.010629612942254913;15.239366666666665;-6.679376635604094e+29;-8.398328125943204e-05;-0.003640594270119025;-4.154900000000005;2.6202976030611745e+28
75.84_24.72;0.00035226884636437673;0.01570287135029445;22.571833333333334;-1.217953107975849e+30;0.0002745825554514195;0.012152878478375102;17.388333333333335;-9.578022903482274e+29;-7.768629091295723e-05;-0.0035499928719193476;-5.183499999999999;-2.6015081762762153e+29
75.64_24.72;0.0003476712264469993;0.01545010978616363;24.14983333333333;-1.3870928106722286e+30;0.0003830250796831418;0.014419964623608096;21.538233333333334;-1.482654309644895e+30;3.5353853236142505e-05;-0.0010301451625555347;-2.6115999999999957;9.556149897266642e+28
75.44_24.72;0.0003359081480312418;0.015183658783682944;32.42609999999999;-5.213693032409436e+30;0.00039374401351976426;0.015082023098649743;29.99086666666667;-3.5778956213617385e+30;5.783586548852249e-05;-0.00010163568503320126;-2.435233333333322;-1.635797411047698e+30
75.24_24.72;0.0003359081480312418;0.015183658783682944;32.42609999999999;-5.213693032409436e+30;0.00039815708570930386;0.015046018236397207;31.340299999999996;-4.487054815034135e+30;6.224893767806209e-05;-0.0001376405472857372;-1.0857999999999954;-7.266382173753011e+29
75.04_24.72;0.00034990179739669724;0.015541206804585171;3.0254666666666648;-8.079085311554158e+30;0.0004796765942695719;0.016583683239420256;6.134666666666664;-7.485462630267535e+30;0.0001297747968728747;0.0010424764348350851;3.1091999999999995;-5.936226812866231e+29
74.84_24.72;0.0003845155967243127;0.016505948454815175;25.113400000000002;-9.61209551171835e+30;0.0005314514020843663;0.01783960297705414;21.99863333333333;-1.039774290516286e+31;0.0001469358053600536;0.001333654522238964;-3.1147666666666716;7.856473934445095e+29
74.64_24.72;0.0003845155967243127;0.016505948454815175;25.113400000000002;-9.61209551171835e+30;0.0005947211648267227;0.018699314320938062;23.07943333333333;-8.594653086427161e+30;0.00021020556810241;0.002193365866122888;-2.0339666666666716;-1.017442425291189e+30
74.44_24.72;0.00045880069754520404;0.018366236769364;7.2767;-7.823715832212602e+30;0.0005932042145106733;0.01932526518911222;20.96663333333333;-4.061759373663838e+30;0.00013440351696546925;0.0009590284197482195;13.68993333333333;-3.761956458548764e+30
77.44_25.72;0.0001095010947816588;0.008540402017639313;11.762466666666665;-4.180770822835512e+29;0.0001333190308757263;0.008487136779666274;12.210900000000002;-7.222947639282018e+29;2.38179360940675e-05;-5.32652379730391e-05;0.44843333333333746;3.0421768164465053e+29
77.24_25.72;0.00011139657125221666;0.008664397360693587;13.698466666666665;-5.4975473899375e+29;0.0001708931161277671;0.009923054668288573;17.540266666666664;-1.0577644291600389e+30;5.949654487555044e-05;0.0012586573075949858;3.841799999999999;5.0800969016628886e+29
77.04_25.72;0.00016475489477572744;0.011146990804899904;19.488133333333334;-1.1048511896717141e+30;0.00020363360698970862;0.011064579113797874;22.758966666666662;-2.5059024640443774e+30;3.887871221398118e-05;-8.241169110203075e-05;3.2708333333333286;1.401051274372663e+30
76.84_25.72;0.00016475489477572744;0.011146990804899904;19.488133333333334;-1.1048511896717141e+30;0.00017927799119495734;0.010682479297177892;20.988166666666665;-1.950795165748651e+30;1.4523096419229896e-05;-0.0004645115077220128;1.5000333333333309;8.459439760769369e+29
76.64_25.72;0.00016283783050951854;0.011189890430979366;18.908833333333337;-1.7120573682496717e+30;0.00018459652619494407;0.010329046891050115;18.076166666666666;-2.91518856340631e+30;2.175869568542553e-05;-0.0008608435399292506;-0.8326666666666718;1.203131195156638e+30
76.44_25.72;0.00022824894554739287;0.012985832157763182;18.194766666666666;-9.385321973263013e+29;0.0001732843813576318;0.009837446656155992;14.880066666666666;-8.336274918320794e+29;-5.4964564189761056e-05;-0.00314838550160719;-3.3147;-1.0490470549422184e+29
