POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;KS_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;KS_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF;KS_DIF;lat;lon
76.84_23.72;0.0014935542700764452;0.03183416957165995;78.877;-0.91559133733637;2.8545888500238023e-32;0.0005058980063063882;0.017817943029528573;45.387;0.35114922981228125;2.1459920923126353e-08;-0.000987656263770057;-0.014016226542131378;-33.489999999999995;-0.5644421075240887;2.1459920923126353e-08;76.84;23.72
76.64_23.72;0.001505031921467331;0.03189941302093181;68.301;-0.8228956719204297;1.1808746694915131e-32;0.0004929839195391418;0.017384109640474557;41.401;0.40289754626724206;1.0865683579933034e-10;-0.0010120480019281891;-0.014515303380457256;-26.9;-0.4199981256531876;1.0865683579933034e-10;76.64;23.72
76.44_23.72;0.001505031921467331;0.03189941302093181;68.301;-0.8228956719204297;1.1808746694915131e-32;0.0005588472448909581;0.018932112653852286;42.819;0.32312384246097414;2.8256622064832256e-14;-0.0009461846765763729;-0.012967300367079528;-25.482;-0.49977182945945553;2.8256622064832256e-14;76.44;23.72
76.24_23.72;0.0016167272210746164;0.03290020225899246;-239.694;-0.8783196041307928;3.347441119761365e-36;0.0005993689462240236;0.019390626826990255;-444.745;0.3036509640435877;2.1493769214564523e-14;-0.0010173582748505927;-0.013509575432002208;205.05100000000002;-0.5746686400872051;2.1493769214564523e-14;76.24;23.72
76.04_23.72;0.0017522904422190317;0.0343966715628935;75.521;-0.9921708577579667;4.0269231384432604e-39;0.0005717000658512953;0.018267842661457354;42.284;0.3500368528376082;9.807259194232334e-12;-0.0011805903763677365;-0.016128828901436146;-33.237;-0.6421340049203584;9.807259194232334e-12;76.04;23.72
75.84_23.72;0.0015245094272086804;0.03130608823720761;55.988;-0.6973246919482468;1.3307423371071617e-31;0.00048586732857609815;0.016256710737356597;6.388;0.4590557466652786;2.411570164793685e-06;-0.0010386420986325823;-0.015049377499851014;-49.6;-0.23826894528296816;2.411570164793685e-06;75.84;23.72
75.64_23.72;0.0015245094272086804;0.03130608823720761;55.988;-0.6973246919482468;1.3307423371071617e-31;0.0005832044193070373;0.017755672708930588;11.447;0.35068472278612295;5.344185392060352e-09;-0.0009413050079016431;-0.013550415528277023;-44.541;-0.3466399691621238;5.344185392060352e-09;75.64;23.72
75.44_23.72;0.0013693345954100351;0.029184561345905826;64.887;-0.47340605690976933;5.149739422340244e-28;0.0006368014573341224;0.018508915055713962;36.28;0.3148006868225598;3.276164869958814e-08;-0.0007325331380759127;-0.010675646290191864;-28.607;-0.15860537008720954;3.276164869958814e-08;75.44;23.72
75.24_23.72;0.0010606370132033628;0.025753169187012724;56.559;-0.1778153235143236;4.523867540942893e-21;0.0006059268269571164;0.018232413071205825;43.252;0.3271308724527163;5.673841417872132e-07;-0.0004547101862462464;-0.007520756115806899;-13.306999999999995;0.14931554893839272;5.673841417872086e-07;75.24;23.72
75.04_23.72;0.0010378303961280293;0.02550524318993434;54.407;-0.14609737280224788;4.2114247528846914e-21;0.0005955680003041719;0.017864129422591926;37.33;0.34230205337954345;1.1614041227038134e-06;-0.0004422623958238573;-0.007641113767342413;-17.076999999999998;0.19620468057729556;1.1614041227038091e-06;75.04;23.72
74.84_23.72;0.0009855762859011506;0.024694226352059184;-43.349;-0.02701183099962634;5.589933278328111e-18;0.0006241500339005762;0.01855218249453341;-17.012;0.3496094840100481;1.2713858622257573e-06;-0.00036142625200057436;-0.006142043857525772;-26.336999999999996;0.32259765301042176;1.2713858622201673e-06;74.84;23.72
74.64_23.72;0.0009946906617709515;0.02481253981989972;50.705;0.0969769916119374;5.256381611772366e-19;0.000645537322416168;0.01909031850642787;40.591;0.4139534256035311;4.0635823467137475e-05;-0.0003491533393547835;-0.005722221313471849;-10.113999999999997;0.3169764339915937;4.063582346713695e-05;74.64;23.72
74.44_23.72;0.0009767526921558981;0.02464824649878734;-9.899;0.1615853804177484;2.2929814318127538e-17;0.0006954406876711254;0.01968011017641492;139.434;0.4030549961333063;1.2707145822493736e-05;-0.0002813120044847727;-0.004968136322372418;129.535;0.24146961571555792;1.2707145822470807e-05;74.44;23.72
74.24_23.72;0.0008981637328778345;0.023797701121719788;1118.44;0.37295439626134186;7.746476952005966e-11;0.0007424323457707606;0.0206187735560162;96.95;0.481676979989732;0.0002289693590959358;-0.00015573138710707393;-0.0031789275657035897;-1021.49;0.10872258372839017;0.0002289692816311663;74.24;23.72
77.24_24.72;0.0018582689691689384;0.038895814805784516;71.57;-3.095946516215334;4.3538773661153904e-60;0.0005635055212851553;0.019859069597631385;35.203;-0.2420637243962962;5.429115214113433e-22;-0.001294763447883783;-0.01903674520815313;-36.36699999999999;-2.853882791819038;5.429115214113433e-22;77.24;24.72
77.04_24.72;0.0015683547224596263;0.03306268648336728;-14.985;-1.0911638541976614;1.473046745406958e-35;0.00046316078811709123;0.01718463792748742;18.695;0.3824451286930748;9.066405529855009e-10;-0.0011051939343425352;-0.01587804855587986;3.710000000000001;-0.7087187255045866;9.066405529855009e-10;77.04;24.72
76.84_24.72;0.0017254484629685863;0.034949280985776925;79.936;-1.190574817120583;2.5184365759179464e-38;0.000502061106891415;0.01776297126900332;48.815;0.3625990917631702;1.6131271885004809e-10;-0.0012233873560771713;-0.017186309716773606;-31.12100000000001;-0.8279757253574128;1.6131271885004809e-10;76.84;24.72
76.64_24.72;0.0017254484629685863;0.034949280985776925;79.936;-1.190574817120583;2.5184365759179464e-38;0.0004905752562615408;0.01741342563415138;42.52;0.3771811645882971;6.4552121725081e-10;-0.0012348732067070456;-0.017535855351625544;-37.416000000000004;-0.8133936525322859;6.4552121725081e-10;76.64;24.72
76.44_24.72;0.0018396878550463918;0.036783399558575916;75.361;-1.5997594512118694;2.758758031021972e-50;0.0004970253283149483;0.01748676679063075;41.368;0.2976274256341793;1.443345583605084e-13;-0.0013426625267314435;-0.019296632767945167;-33.993;-1.30213202557769;1.443345583605084e-13;76.44;24.72
76.24_24.72;0.0018100261677785204;0.03546364121531884;74.459;-1.1917983539275312;1.8097571749717949e-41;0.00048561806931976146;0.01667067138666337;35.229;0.4119549739555154;1.220605330589244e-09;-0.001324408098458759;-0.018792969828655474;-39.230000000000004;-0.7798433799720158;1.220605330589244e-09;76.24;24.72
76.04_24.72;0.0018100261677785204;0.03546364121531884;74.459;-1.1917983539275312;1.8097571749717949e-41;0.0004888548750327688;0.016919100569117218;35.219;0.4080354585584204;2.454225411767475e-10;-0.0013211712927457516;-0.018544540646201625;-39.24;-0.7837628953691108;2.454225411767475e-10;76.04;24.72
75.84_24.72;0.0013885558586352678;0.029633002019783652;60.922;-0.6121380329271928;9.428445056250401e-28;0.00047713081897950713;0.015931438659596793;24.867;0.44604263834616875;6.053995157194402e-06;-0.0009114250396557607;-0.01370156336018686;-36.05499999999999;-0.16609539458102407;6.053995157194402e-06;75.84;24.72
75.64_24.72;0.001129765255627327;0.026086837433575982;58.645;-0.2996350326240813;3.0324826921771514e-21;0.0005363440666166607;0.01690785982837552;37.891;0.38301205932552507;2.0828338241805854e-06;-0.0005934211890106664;-0.00917897760520046;-20.754000000000005;0.08337702670144376;2.0828338241805824e-06;75.64;24.72
75.44_24.72;0.0009472935468304445;0.024058123240613828;61.448;-0.057683484711262833;9.762548074541689e-18;0.0005392327736830173;0.01739494327061219;40.319;0.3979293946972723;1.19347034793111e-06;-0.0004080607731474272;-0.00666317997000164;-21.128999999999998;0.34024590998600945;1.1934703479213476e-06;75.44;24.72
75.24_24.72;0.0009472935468304445;0.024058123240613828;61.448;-0.057683484711262833;9.762548074541689e-18;0.0005387511707980337;0.01740902219600778;41.258;0.3984671196921705;5.395083302602255e-07;-0.00040854237603241085;-0.006649101044606049;-20.189999999999998;0.3407836349809077;5.395083302504629e-07;75.24;24.72
75.04_24.72;0.0009170813040473713;0.023870667109431903;67.531;0.06689715868365098;1.220844289354078e-15;0.0006028820206495769;0.0184518582025986;11.714;0.3865855470349838;9.870105024105522e-06;-0.0003141992833977944;-0.0054188089068333035;-55.81700000000001;0.31968838835133284;9.870105022884678e-06;75.04;24.72
74.84_24.72;0.0009776228290306168;0.024826055778758696;50.282;0.15119392598810355;2.3399365965171917e-17;0.0006773480747503868;0.019780146960324103;56.551;0.4119028903626526;8.339285086695381e-06;-0.00030027475428022997;-0.005045908818434593;6.2690000000000055;0.26070896437454905;8.339285086671981e-06;74.84;24.72
74.64_24.72;0.0009776228290306168;0.024826055778758696;50.282;0.15119392598810355;2.3399365965171917e-17;0.0007192813311131414;0.02016957554171793;60.971;0.37549498166119843;1.8163175376242792e-06;-0.0002583414979174754;-0.0046564802370407665;10.689;0.22430105567309488;1.81631753760088e-06;74.64;24.72
74.44_24.72;0.0009613472671278647;0.024388424766615933;9.91;0.3165998730092987;8.731329554390657e-14;0.0007153728179989952;0.02021362222119517;-10.9;0.4914575706582993;5.9898660265029006e-05;-0.00024597444912886955;-0.004174802545420762;0.9900000000000002;0.1748576976490006;5.989866017771571e-05;74.44;24.72
77.44_25.72;0.002353219989547169;0.04392556386443044;83.831;-3.461725772706875;1.6423128724302705e-62;0.0006134468155030081;0.020385027363048383;35.917;-0.16310055119046396;1.0420837775367042e-21;-0.001739773174044161;-0.023540536501382055;-47.914;-3.298625221516411;1.0420837775367042e-21;77.44;25.72
77.24_25.72;0.001954131979841555;0.03960381298283099;78.857;-2.956846482713993;5.3454520823219246e-55;0.00047070245599575085;0.017563349789260524;33.042;0.04689275001648574;1.2619720427689881e-17;-0.0014834295238458043;-0.02204046319357047;-45.815;-2.909953732697507;1.2619720427689881e-17;77.24;25.72
77.04_25.72;0.0017168443897500343;0.03575488463185658;71.591;-1.7296994087038051;3.239447964161013e-47;0.00042895053413518334;0.01659707496061779;26.343;0.3179894308519885;1.136400364412456e-11;-0.001287893855614851;-0.01915780967123879;-45.24799999999999;-1.4117099778518165;1.136400364412456e-11;77.04;25.72
76.84_25.72;0.0017168443897500343;0.03575488463185658;71.591;-1.7296994087038051;3.239447964161013e-47;0.0004580449593609308;0.017088977515213415;35.856;0.27173070419659084;1.3667801859820662e-13;-0.0012587994303891034;-0.018665907116643166;-35.73499999999999;-1.4579687045072143;1.3667801859820662e-13;76.84;25.72
76.64_25.72;0.0017491330079257073;0.036166735142350456;71.67;-1.7153148486321919;5.70751950137728e-48;0.0005060565577569708;0.017883473443738643;33.014;0.21440915053410237;7.938157411015974e-14;-0.0012430764501687366;-0.018283261698611813;-38.656;-1.5009056980980895;7.938157411015974e-14;76.64;25.72
76.44_25.72;0.0017520485109620081;0.03537126646792241;65.545;-1.3715909848856742;4.08033586555148e-45;0.00044218774954763384;0.01606094855065961;27.959;0.4014500889143515;2.691352396243301e-12;-0.0013098607614143742;-0.019310317917262797;-37.586;-0.9701408959713227;2.691352396243301e-12;76.44;25.72
76.24_25.72;0.0017520485109620081;0.03537126646792241;65.545;-1.3715909848856742;4.08033586555148e-45;0.00046461898680512614;0.016651611986159828;28.879;0.37108693416900096;9.055121649165307e-13;-0.001287429524156882;-0.01871965448176258;-36.666;-1.0005040507166734;9.055121649165307e-13;76.24;25.72
76.04_25.72;0.0011679643283885933;0.026875398232301787;57.392;-0.43724607596861365;3.1601620010195406e-25;0.0003933453348235094;0.014556029617243725;28.995;0.5159663482568646;3.2101052183704385e-06;-0.0007746189935650839;-0.012319368615058062;-28.397000000000002;0.07872027228825096;3.2101052183704385e-06;76.04;25.72
75.84_25.72;0.0008743133452910978;0.02261202791320529;35.944;-0.10238039731254966;1.8773194888872463e-16;0.0003680577536207125;0.014106343156731387;9.304;0.5359333643302941;3.9288282148397664e-05;-0.0005062555916703854;-0.008505684756473902;-26.64;0.4335529670177445;3.9288282148209934e-05;75.84;25.72
75.64_25.72;0.0007898248736673473;0.021773551595123588;31.724;0.06172236388978958;6.099100186785162e-14;0.0004482155322417456;0.015871762012976413;20.799;0.4675394203439719;1.9193807645371306e-06;-0.0003416093414256017;-0.005901789582147175;-10.925;0.4058170564541823;1.919380703546129e-06;75.64;25.72
75.44_25.72;0.0008109947958472873;0.02214943633378766;30.906;0.06759633593958858;1.9600134451312522e-14;0.0005141191530041904;0.017079761804914648;25.967;0.4089153414061999;1.3767441116295046e-08;-0.00029687564284309683;-0.005069674528873011;-4.939;0.3413190054666113;1.3767421516160595e-08;75.44;25.72
75.24_25.72;0.0007997238666629622;0.022274197407113;21.672;0.17619475915767924;1.1162698283389437e-13;0.0005412317844152816;0.017584085480806963;21.92;0.4424705837875681;6.870968022003746e-06;-0.0002584920822476806;-0.004690111926306036;0.2480000000000011;0.26627582462988886;6.870967910376763e-06;75.24;25.72
75.04_25.72;0.0008722986246007176;0.023530289473298483;-142.271;0.23821382362908128;2.190035000222863e-14;0.0006406868714324127;0.019323707798650912;-37.011;0.4404824354011224;4.277661793728242e-05;-0.0002316117531683049;-0.004206581674647571;-105.25999999999999;0.20226861177204114;4.277661791538207e-05;75.04;25.72
74.84_25.72;0.0008945794768085785;0.02364058378459406;0.22;0.349990478526888;2.45340979708305e-12;0.0006677727138180513;0.01973851121889321;-21.668;0.5147903194580525;7.406805088236117e-05;-0.00022680676299052717;-0.0039020725657008502;21.448;0.1647998409311645;7.406804842895137e-05;74.84;25.72
77.64_26.72;0.0019394091653687623;0.03905397554791569;110.186;-2.4690873440790764;3.803109604412735e-54;0.00043771066993448794;0.016216119905044474;38.254;0.2170519905997328;2.3904757608490995e-12;-0.0015016984954342744;-0.022837855642871215;-71.93200000000002;-2.252035353479344;2.3904757608490995e-12;77.64;26.72
77.44_26.72;0.002112721303075045;0.040941257869775476;102.98;-2.6828374720832704;2.1883256672756373e-55;0.00044497270895401807;0.016726478880708398;40.728;0.22433585338252682;1.1999369781519694e-15;-0.0016677485941210268;-0.024214778989067078;-62.252;-2.4585016187007436;1.1999369781519694e-15;77.44;26.72
77.24_26.72;0.0020428518645564287;0.04035964594723194;85.853;-2.8132343703592504;2.765493022136643e-54;0.00045853887184592605;0.017344880103348326;34.233;0.14408077423259358;8.66640091778768e-18;-0.0015843129927105026;-0.023014765843883612;-51.62;-2.669153596126657;8.66640091778768e-18;77.24;26.72
77.04_26.72;0.0019841977065452976;0.03967579921935117;135.982;-2.6904574319469035;8.672572862288935e-53;0.00039479234818962035;0.01596354128276387;70.468;0.2657161377386701;1.2412001303158472e-15;-0.0015894053583556773;-0.023712257936587298;-65.514;-2.4247412942082334;1.2412001303158472e-15;77.04;26.72
76.84_26.72;0.0019273826441702415;0.0388677839306243;84.952;-2.366293101945006;1.865880507583471e-51;0.0003884482942339934;0.015651510290376022;31.211;0.32155100737396913;1.150750613578387e-15;-0.001538934349936248;-0.02321627364024828;-53.741;-2.0447420945710366;1.150750613578387e-15;76.84;26.72
76.64_26.72;0.0019273826441702415;0.0388677839306243;84.952;-2.366293101945006;1.865880507583471e-51;0.0004138237085736889;0.016436151846049404;36.717;0.2772312753741576;5.06283976263871e-16;-0.0015135589355965526;-0.0224316320845749;-48.235;-2.0890618265708483;5.06283976263871e-16;76.64;26.72
76.44_26.72;0.0018365158890868523;0.03672632542116697;126.569;-1.5916671426148503;6.032137399734974e-45;0.0004149181912109648;0.016027521935195403;20.79;0.4144728888954421;3.3524458370492273e-12;-0.0014215976978758874;-0.02069880348597157;-105.779;-1.1771942537194082;3.3524458370492273e-12;76.44;26.72
76.24_26.72;0.0009296725580429587;0.023394752707997086;42.363;-0.14866764018519163;1.3725813810097401e-17;0.00038230700164726487;0.014599735780843517;43.054;0.5276361794168956;2.0298571398258713e-08;-0.0005473655563956938;-0.008795016927153568;0.6910000000000025;0.3789685392317039;2.0298571384532898e-08;76.24;26.72
76.04_26.72;0.0006320081783363916;0.019763777075511146;104.018;0.2632244353105616;1.3331888576593156e-09;0.0003920135281667128;0.014757284464081736;54.257;0.5430027672407763;4.2149581950002835e-05;-0.00023999465016967883;-0.00500649261142941;-49.761;0.27977833193021473;4.214824876114518e-05;76.04;26.72
75.84_26.72;0.0006485114123522948;0.020090651641423096;47.899;0.23931441890574723;1.1791999255457912e-10;0.00040829067004467703;0.015177289011545915;80.799;0.5210865688982228;2.9844212177653225e-05;-0.0002402207423076178;-0.004913362629877181;32.900000000000006;0.2817721499924756;2.984409425766067e-05;75.84;26.72
75.64_26.72;0.0006485114123522948;0.020090651641423096;47.899;0.23931441890574723;1.1791999255457912e-10;0.00042422936005908973;0.015558300273624946;80.196;0.5023909354142768;1.77552675938166e-05;-0.0002242820522932051;-0.00453235136779815;32.297;0.2630765165085296;1.7755149673824047e-05;75.64;26.72
75.44_26.72;0.0007125900119885682;0.02112889813665519;35.068;0.2691628888052323;4.0219469398459914e-11;0.0005362228758119197;0.0174650967730512;72.094;0.4500462104130347;9.766770789018816e-05;-0.0001763671361766485;-0.003663801363603992;37.025999999999996;0.1808833216078024;9.766766767071876e-05;75.44;26.72
75.24_26.72;0.000841675950345906;0.02312027201436241;17.756;0.28993847177210286;9.85353654307213e-13;0.0006393168758346676;0.01927602393790756;-26.114;0.46065428424028765;0.0012073855946035383;-0.00020235907451123837;-0.003844248076454851;8.358;0.1707158124681848;0.0012073855936181846;75.24;26.72
77.64_27.72;0.0015276284143210493;0.034086211184341283;85.032;-1.9465502319794195;2.5302270041148754e-45;0.00031194866976611745;0.013421595209500906;24.571;0.39830104189731996;1.4395836823838007e-07;-0.001215679744554932;-0.02066461597484038;-60.461;-1.5482491900820996;1.4395836823838007e-07;77.64;27.72
77.44_27.72;0.001620976775493367;0.034050664549895804;165.121;-1.4268180632624583;2.9286990307502553e-39;0.00040936637206628087;0.015275371451373218;132.098;0.3871240345684176;3.199507965645072e-08;-0.0012116104034270861;-0.018775293098522584;-33.022999999999996;-1.0396940286940408;3.199507965645072e-08;77.44;27.72
77.24_27.72;0.0014053037877364899;0.030937297988168553;95.194;-1.0018479228989206;2.7806623356999565e-32;0.0003602841617890873;0.014329152648265312;127.268;0.4867770888936773;2.475009644781778e-06;-0.0010450196259474025;-0.016608145339903242;32.074;-0.5150708340052432;2.475009644781778e-06;77.24;27.72
77.04_27.72;0.001771157093563428;0.035684890936545595;80.544;-1.4879094323088524;3.060723535850411e-42;0.00042252022650898124;0.015569861874939677;28.484;0.40649417225998175;2.212917963600852e-08;-0.0013486368670544467;-0.020115029061605918;-52.059999999999995;-1.0814152600488707;2.212917963600852e-08;77.04;27.72
76.84_27.72;0.001771157093563428;0.035684890936545595;80.544;-1.4879094323088524;3.060723535850411e-42;0.0003661780869057694;0.014327511680818377;26.538;0.48563686438181586;5.509031058701884e-10;-0.0014049790066576586;-0.02135737925572722;-54.006;-1.0022725679270366;5.509031058701884e-10;76.84;27.72
76.64_27.72;0.0019100107501632297;0.03688558742969414;66.395;-1.378097837276369;4.103177966458857e-42;0.00044794535410739043;0.015952451780086883;23.395;0.4422765014648502;5.271313908505317e-08;-0.0014620653960558392;-0.020933135649607255;-43.0;-0.9358213358115188;5.271313908505317e-08;76.64;27.72
76.44_27.72;0.0013428032696240846;0.029228257436814356;65.203;-0.5431136535815289;6.025659433003684e-27;0.0003879269834084207;0.014785531641248548;25.814;0.5542046715020208;2.524211117112361e-05;-0.0009548762862156639;-0.014442725795565808;-39.389;0.011091017920491941;2.524211117112361e-05;76.44;27.72
76.24_27.72;0.0008570418369115803;0.02255203892825282;47.272;0.128031765195169;1.4633766961013916e-12;0.0004098521398830919;0.015246035817040435;25.549;0.5830098000435042;0.0009492489459458353;-0.0004471896970284884;-0.007306003111212383;-21.723;0.4549780348483352;0.0009492489444824586;76.24;27.72
76.04_27.72;0.0006561408853258966;0.02039468465445501;23.779;0.39409042544350537;9.155549868026165e-09;0.00046456855939339386;0.016412900797568082;86.202;0.5709968019527327;0.007416262663434203;-0.00019157232593250276;-0.003981783856886929;62.423;0.17690637650922736;0.0074162535078843355;76.04;27.72
75.84_27.72;0.0006561408853258966;0.02039468465445501;23.779;0.39409042544350537;9.155549868026165e-09;0.0005065158276345432;0.01712310067292994;96.544;0.5322608352995071;0.017110140164026233;-0.00014962505769135345;-0.003271583981525071;72.765;0.1381704098560017;0.017110131008476366;75.84;27.72
75.64_27.72;0.0007165874400275825;0.02145434833645497;47.857;0.3886567100853383;2.4024887253821087e-09;0.0005540311547512697;0.018121532014579413;19.609;0.5273385912990283;0.01228297402250722;-0.00016255628527631278;-0.0033328163218755563;-28.247999999999998;0.13868188121368996;0.012282971620018495;75.64;27.72
75.44_27.72;0.0007911427286588852;0.02248061516188861;-2.199;0.4054095267501461;1.546306226290812e-09;0.0006222652155432352;0.019172729786215616;-24.672;0.5323309491525348;0.017860908989053126;-0.00016887751311565002;-0.0033078853756729927;22.473;0.12692142240238868;0.0178609074427469;75.44;27.72
77.64_28.72;0.0014561725849944385;0.03214552853120421;95.165;-1.3156539016205708;4.4871004673236156e-39;0.00035044566703810944;0.014115796644566818;58.999;0.44270968665028054;6.249976451736551e-06;-0.001105726917956329;-0.018029731886637396;-36.166000000000004;-0.8729442149702903;6.249976451736551e-06;77.64;28.72
77.44_28.72;0.0014561725849944385;0.03214552853120421;95.165;-1.3156539016205708;4.4871004673236156e-39;0.0003417383412173759;0.01371224333016083;67.952;0.4565563647276186;6.598975913844736e-05;-0.0011144342437770626;-0.018433285201043384;-27.213000000000008;-0.8590975368929522;6.598975913844736e-05;77.44;28.72
77.24_28.72;0.0009264118134025742;0.02385442511985429;63.011;-0.14899652887076753;3.376322877774257e-20;0.0003569716167514206;0.014547847569044382;62.173;0.5572604508935242;0.00012642544121948586;-0.0005694401966511535;-0.00930657755080991;-0.838000000000001;0.40826392202275663;0.00012642544121948583;77.24;28.72
77.04_28.72;0.0006816866738060402;0.020468148485158124;19.772;0.22128638986900007;2.1571569784010164e-12;0.0003376281275419853;0.013997654024798566;-40.474;0.6143160367034015;0.01169725607507055;-0.0003440585462640549;-0.006470494460359558;20.701999999999998;0.39302964683440145;0.011697256072913394;77.04;28.72
76.84_28.72;0.0008734791608553436;0.023044133800563964;-37.564;-0.021862037041265436;7.309738798162775e-16;0.00033538491940230216;0.014053408507121615;-62.442;0.6076413356012345;0.0010943432538832454;-0.0005380942414530414;-0.008990725293442348;24.878;0.585779298559969;0.0010943432538825144;76.84;28.72
76.64_28.72;0.0008734791608553436;0.023044133800563964;-37.564;-0.021862037041265436;7.309738798162775e-16;0.0003170205651827987;0.013584191647371348;-63.977;0.6291253471869407;0.001041958951122579;-0.0005564585956725448;-0.009459942153192616;26.412999999999997;0.6072633101456753;0.0010419589511218481;76.64;28.72
76.44_28.72;0.0008593501172014706;0.022735104811080053;16.624;0.0838909629687794;1.1884788173009162e-14;0.00035930727894396017;0.01442786388021555;-7.73;0.6169609583767726;0.04078438819214336;-0.0005000428382575104;-0.008307240930864502;-8.893999999999998;0.5330699954079932;0.040784388192131475;76.44;28.72
76.24_28.72;0.0007369683473117817;0.0213374347705294;83.624;0.3266089569899747;1.8236751836442016e-09;0.00043576963542941007;0.01587633543128491;61.976;0.6018236463149416;0.09989801336299187;-0.00030119871188237165;-0.005461099339244491;-21.647999999999996;0.27521468932496684;0.09989801153931668;76.24;28.72
76.04_28.72;0.0007369683473117817;0.0213374347705294;83.624;0.3266089569899747;1.8236751836442016e-09;0.00046513402457243585;0.016307115470618697;55.02;0.5749924849706283;0.0085501671659165;-0.00027183432273934587;-0.005030319299910702;-28.603999999999992;0.24838352798065355;0.008550165342241317;76.04;28.72
75.84_28.72;0.0007717321221709612;0.02203959981618499;15.664;0.4428192061756794;2.951781813731567e-08;0.0006064144397233478;0.01886293648918554;10.07;0.5621764739284305;0.1445291963411124;-0.0001653176824476134;-0.0031766633269994515;-5.593999999999999;0.11935726775275113;0.14452916682329425;75.84;28.72
75.64_28.72;0.0008770673497864734;0.023399225876818835;15.705;0.4669570824108419;2.6987560742540424e-08;0.0007236001821427529;0.020714322763768347;18.736;0.5602276696865727;0.024867177593303147;-0.00015346716764372042;-0.002684903113050488;3.0310000000000006;0.09327058727573079;0.024867150605742405;75.64;28.72
77.44_29.72;0.0010842995567839464;0.026115257936915017;52.355;-0.2224218590002045;1.9905930688503553e-22;0.00040830852773955504;0.015157315590832722;-0.474;0.5396795411358104;0.012116821727717109;-0.0006759910290443914;-0.010957942346082295;-51.881;0.3172576821356059;0.012116821727717109;77.44;29.72
77.24_29.72;0.0010842995567839464;0.026115257936915017;52.355;-0.2224218590002045;1.9905930688503553e-22;0.00044572205085655786;0.016033529147239677;3.395;0.49750013767272605;0.0004757414182267374;-0.0006385775059273885;-0.01008172878967534;-48.959999999999994;0.27507827867252155;0.0004757414182267374;77.24;29.72
77.04_29.72;0.0007057438083771782;0.020502657052442818;24.89;0.5249003797232461;1.058951047054593e-06;0.0005920188008558361;0.018091795493802132;8.661;0.6014589088212221;0.414277883000707;-0.00011372500752134212;-0.002410861558640686;-16.229;0.076558529097976;0.41427682404965993;77.04;29.72
76.84_29.72;0.0007057438083771782;0.020502657052442818;24.89;0.5249003797232461;1.058951047054593e-06;0.000598232701036355;0.018140887684607143;6.789;0.5972757738349008;0.415743248265797;-0.00010751110734082321;-0.002361769367835675;-18.101;0.07237539411165472;0.41574218931474993;76.84;29.72
76.64_29.72;0.000690557327794335;0.020640223938669894;-8.559;0.48081305573039657;1.4271961956274414e-07;0.0005210154436645817;0.01693751085743841;-6.288;0.6082810141520231;0.08651436308742466;-0.0001695418841297533;-0.003702713081231483;-2.270999999999999;0.1274679584216265;0.0865142203678051;76.64;29.72
76.44_29.72;0.0007197402454261479;0.02118147600715264;-29.428;0.48675016177377184;1.511939088332932e-07;0.0005616648929072336;0.0177214027133574;-30.951;0.5994743697411191;0.08865141257172582;-0.00015807535251891427;-0.003460073293795239;1.5229999999999997;0.11272420796734728;0.08865126137781698;76.44;29.72
76.24_29.72;0.0007465964815255516;0.021800874552702555;-90.396;0.4597816383430783;5.703779799822783e-09;0.0005503802843472426;0.018009074475681307;-73.264;0.6017587239484434;0.04738296594203406;-0.00019621619717830898;-0.0037918000770212484;-17.132000000000005;0.14197708560536515;0.04738296023825426;76.24;29.72
76.04_29.72;0.0008248375845928339;0.022641754243300234;13.35;0.49775278491534125;1.9370759130542828e-07;0.0006735202102053384;0.019927941178901978;19.021;0.5898905964065061;0.014016358136201945;-0.0001513173743874955;-0.0027138130643982565;5.671000000000001;0.09213781149116484;0.01401616442861064;76.04;29.72
77.24_30.72;0.0008587805660235436;0.022765239476637833;29.519;0.3924222294025681;4.831344832049545e-11;0.0006523905462799918;0.019207890352002294;20.209;0.53844089008324;0.336621702796307;-0.00020639001974355183;-0.0035573491246355393;-9.309999999999999;0.14601866068067193;0.3366217027479935;77.24;30.72
77.04_30.72;0.000902357149668255;0.023209749373737862;16.134;0.48771611921900726;3.95133273503899e-08;0.0008114730348424136;0.02179110784190348;-5.977;0.539312615197838;0.15840767008074208;-9.088411482584139e-05;-0.0014186415318343804;-10.157;0.05159649597883076;0.15840763056741472;77.04;30.72
76.84_30.72;0.0008930095097297731;0.022479608103053272;9.847;0.5422237883301786;1.934304839071974e-05;0.0008638353859058459;0.021968739074397222;33.587;0.5571790824646666;0.32593762865316767;-2.9174123823927215e-05;-0.0005108690286560504;23.740000000000002;0.01495529413448804;0.3259182856047769;76.84;30.72
76.64_30.72;0.0009133047652390978;0.02252785263511101;6.715;0.5459310215897576;4.163732030841639e-05;0.0008245020597419953;0.02134790883252327;12.945;0.5900811840545058;0.40188804087746655;-8.880270549710249e-05;-0.0011799438025877386;6.23;0.04415016246474823;0.4018464035571581;76.64;30.72
